,Expenditure category,Date,Unadjusted CPI Index
2564,Women's outerwear,2019-07-01,103.955
2565,Women's dresses,2019-07-01,107.44
2566,Women's suits and separates(6),2019-07-01,73.199
2567,"Women's underwear, nightwear, swimwear, and accessories(6)",2019-07-01,103.742
2568,Girls' apparel,2019-07-01,93.289
2569,Footwear,2019-07-01,135.102
2570,Men's footwear(5),2019-07-01,137.726
2571,Boys' and girls' footwear,2019-07-01,156.548
2572,Women's footwear,2019-07-01,122.655
2573,Infants' and toddlers' apparel,2019-07-01,116.929
2574,Jewelry and watches(10),2019-07-01,177.463
2575,Watches(5)(10),2019-07-01,141.049
2576,Jewelry(10),2019-07-01,180.707
2577,Transportation commodities less motor fuel(12),2019-07-01,105.723
2578,New vehicles,2019-07-01,147.035
2579,New cars and trucks(6)(7),2019-07-01,101.885
2580,New cars(7),2019-07-01,143.109
2581,New trucks(14)(7),2019-07-01,156.326
2582,Used cars and trucks,2019-07-01,142.756
2583,Motor vehicle parts and equipment(5),2019-07-01,145.808
2584,Tires(5),2019-07-01,124.688
2585,Vehicle accessories other than tires(5)(6),2019-07-01,174.395
2586,Vehicle parts and equipment other than tires(5)(7),2019-07-01,164.02
2587,"Motor oil, coolant, and fluids(5)(7)",2019-07-01,403.074
2588,Medical care commodities,2019-07-01,380.278
2589,Medicinal drugs(12),2019-07-01,124.437
2590,Prescription drugs,2019-07-01,524.829
2591,Nonprescription drugs(5)(12),2019-07-01,97.411
2592,Medical equipment and supplies(5)(12),2019-07-01,102.009
2593,Recreation commodities(12),2019-07-01,79.606
2594,Video and audio products(12),2019-07-01,39.326
2595,Televisions,2019-07-01,1.58
2596,Other video equipment(6),2019-07-01,9.683
2597,Audio equipment(5),2019-07-01,26.96
2598,Recorded music and music subscriptions(5)(6),2019-07-01,83.689
2599,Pets and pet products(5),2019-07-01,205.094
2600,Pet food(5)(6)(7),2019-07-01,156.355
2601,"Purchase of pets, pet supplies, accessories(5)(6)(7)",2019-07-01,118.122
2602,Sporting goods,2019-07-01,110.648
2603,Sports vehicles including bicycles(5),2019-07-01,150.546
2604,Sports equipment,2019-07-01,77.28
2605,Photographic equipment and supplies,2019-07-01,53.984
2606,Film and photographic supplies(5)(6)(7),2019-07-01,
2607,Photographic equipment(6)(7),2019-07-01,22.541
2608,Recreational reading materials(5),2019-07-01,255.636
2609,Newspapers and magazines(5)(6),2019-07-01,189.072
2610,Recreational books(5)(6),2019-07-01,94.601
2611,Other recreational goods(6),2019-07-01,34.825
2612,Toys,2019-07-01,30.574
2613,"Toys, games, hobbies and playground equipment(6)(7)",2019-07-01,38.41
2614,"Sewing machines, fabric and supplies(5)(6)",2019-07-01,102.863
2615,Music instruments and accessories(5)(6),2019-07-01,102.612
2616,Education and communication commodities(12),2019-07-01,72.164
2617,Educational books and supplies,2019-07-01,683.624
2618,College textbooks(5)(15)(7),2019-07-01,235.942
2619,Information technology commodities(12),2019-07-01,52.041
2620,"Computers, peripherals, and smart home assistant devices(8)",2019-07-01,39.745
2621,Computer software and accessories(5)(6),2019-07-01,29.322
2622,"Telephone hardware, calculators, and other consumer information items(5)(6)",2019-07-01,16.314
2623,Alcoholic beverages,2019-07-01,253.129
2624,Alcoholic beverages at home,2019-07-01,205.99
2625,"Beer, ale, and other malt beverages at home",2019-07-01,230.22
2626,Distilled spirits at home,2019-07-01,196.565
2627,Whiskey at home(5)(7),2019-07-01,210.151
2628,"Distilled spirits, excluding whiskey, at home(5)(7)",2019-07-01,190.607
2629,Wine at home,2019-07-01,172.189
2630,Alcoholic beverages away from home(5),2019-07-01,355.923
2631,"Beer, ale, and other malt beverages away from home(5)(6)(7)",2019-07-01,175.167
2632,Wine away from home(5)(6)(7),2019-07-01,192.218
2633,Distilled spirits away from home(5)(6)(7),2019-07-01,191.416
2634,Other goods(12),2019-07-01,114.358
2635,Tobacco and smoking products,2019-07-01,1120.066
2636,Cigarettes(6),2019-07-01,458.871
2637,Tobacco products other than cigarettes(5)(6),2019-07-01,281.52
2638,Personal care products(5),2019-07-01,161.071
2639,"Hair, dental, shaving, and miscellaneous personal care products(5)(6)",2019-07-01,103.308
2640,"Cosmetics, perfume, bath, nail preparations and implements(5)",2019-07-01,183.13
2641,Miscellaneous personal goods(6),2019-07-01,73.206
2642,"Stationery, stationery supplies, gift wrap(7)",2019-07-01,148.186
2643,Infants' equipment(5)(9)(7),2019-07-01,71.385
2644,Services less energy services,2019-07-01,337.867
2645,Shelter,2019-07-01,319.136
2646,Rent of shelter(16),2019-07-01,332.736
2647,Rent of primary residence,2019-07-01,331.605
2648,Lodging away from home(6),2019-07-01,178.155
2649,"Housing at school, excluding board(16)",2019-07-01,559.1
2650,Other lodging away from home including hotels and motels,2019-07-01,368.157
2651,Owners' equivalent rent of residences(16),2019-07-01,326.023
2652,Owners' equivalent rent of primary residence(16),2019-07-01,326.064
2653,Tenants' and household insurance(5)(6),2019-07-01,152.186
2654,Water and sewer and trash collection services(6),2019-07-01,244.943
2655,Water and sewerage maintenance,2019-07-01,568.911
2656,Garbage and trash collection(5)(14),2019-07-01,482.138
2657,Household operations(5)(6),2019-07-01,197.078
2658,Domestic services(5)(6),2019-07-01,169.409
2659,Gardening and lawncare services(5)(6),2019-07-01,208.755
2660,"Moving, storage, freight expense(6)",2019-07-01,179.379
2661,Repair of household items(5)(6),2019-07-01,
2662,Medical care services,2019-07-01,535.515
2663,Professional services,2019-07-01,383.037
2664,Physicians' services,2019-07-01,383.047
2665,Dental services,2019-07-01,498.939
2666,Eyeglasses and eye care(5)(10),2019-07-01,191.899
2667,Services by other medical professionals(5)(10),2019-07-01,238.987
2668,Hospital and related services,2019-07-01,880.055
2669,Hospital services(17),2019-07-01,336.604
2670,Inpatient hospital services(17)(7),2019-07-01,328.901
2671,Outpatient hospital services(10)(7),2019-07-01,743.442
2672,Nursing homes and adult day services(17),2019-07-01,235.155
2673,Care of invalids and elderly at home(5)(9),2019-07-01,124.503
2674,Health insurance(5)(9),2019-07-01,155.525
2675,Transportation services,2019-07-01,325.105
2676,Leased cars and trucks(5)(15),2019-07-01,86.112
2677,Car and truck rental(6),2019-07-01,141.236
2678,Motor vehicle maintenance and repair(5),2019-07-01,295.377
2679,Motor vehicle body work(5),2019-07-01,314.06
2680,Motor vehicle maintenance and servicing(5),2019-07-01,267.711
2681,Motor vehicle repair(5)(6),2019-07-01,179.872
2682,Motor vehicle insurance,2019-07-01,569.011
2683,Motor vehicle fees(5)(6),2019-07-01,192.534
2684,State motor vehicle registration and license fees(5)(6),2019-07-01,180.027
2685,Parking and other fees(5)(6),2019-07-01,212.279
2686,Parking fees and tolls(6)(7),2019-07-01,239.978
2687,Automobile service clubs(5)(6)(7),2019-07-01,
2688,Public transportation,2019-07-01,261.165
2689,Airline fares,2019-07-01,268.314
2690,Other intercity transportation,2019-07-01,158.877
2691,Intercity bus fare(5)(8)(7),2019-07-01,153.706
2692,Intercity train fare(5)(8)(7),2019-07-01,
2693,Ship fare(5)(6)(7),2019-07-01,64.359
2694,Intracity transportation(5),2019-07-01,323.42
2695,Intracity mass transit(5)(12)(7),2019-07-01,130.496
2696,Recreation services(12),2019-07-01,123.851
2697,Video and audio services(12),2019-07-01,126.662
2698,Cable and satellite television service(14),2019-07-01,475.86
2699,"Video discs and other media, including rental of video(5)(6)",2019-07-01,73.329
2700,Video discs and other media(5)(6)(7),2019-07-01,37.218
2701,Rental of video discs and other media(5)(6)(7),2019-07-01,136.848
2702,Pet services including veterinary(6),2019-07-01,254.777
2703,Pet services(5)(6)(7),2019-07-01,196.514
2704,Veterinarian services(6)(7),2019-07-01,268.492
2705,Photographers and photo processing(5)(6),2019-07-01,120.114
2706,Photographer fees(5)(6)(7),2019-07-01,
2707,Photo processing(5)(6)(7),2019-07-01,111.352
2708,Other recreation services(6),2019-07-01,171.309
2709,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(5)(6)",2019-07-01,141.982
2710,Admissions,2019-07-01,388.644
2711,"Admission to movies, theaters, and concerts(5)(6)(7)",2019-07-01,186.611
2712,Admission to sporting events(5)(6)(7),2019-07-01,223.008
2713,Fees for lessons or instructions(5)(10),2019-07-01,320.314
2714,Education and communication services(12),2019-07-01,110.721
2715,"Tuition, other school fees, and childcare",2019-07-01,759.965
2716,College tuition and fees,2019-07-01,859.365
2717,Elementary and high school tuition and fees,2019-07-01,866.985
2718,Child care and nursery school(13),2019-07-01,303.632
2719,Technical and business school tuition and fees(6),2019-07-01,256.475
2720,Postage and delivery services(6),2019-07-01,195.329
2721,Postage,2019-07-01,307.042
2722,Delivery services(6),2019-07-01,318.691
2723,Telephone services(5)(6),2019-07-01,89.346
2724,Wireless telephone services(5)(6),2019-07-01,46.431
2725,Land-line telephone services(5)(12),2019-07-01,120.449
2726,Internet services and electronic information providers(6),2019-07-01,76.993
2727,Other personal services(5)(12),2019-07-01,125.097
2728,Personal care services(5),2019-07-01,271.295
2729,Haircuts and other personal care services(5)(6),2019-07-01,165.534
2730,Miscellaneous personal services,2019-07-01,449.868
2731,Legal services(5)(10),2019-07-01,365.428
2732,Funeral expenses(5)(10),2019-07-01,338.257
2733,Laundry and dry cleaning services(5)(6),2019-07-01,176.177
2734,Apparel services other than laundry and dry cleaning(5)(6),2019-07-01,198.693
2735,Financial services(10),2019-07-01,365.323
2736,Checking account and other bank services(5)(6)(7),2019-07-01,172.297
2737,Tax return preparation and other accounting fees(6)(7),2019-07-01,254.47
2738,,2019-07-01,
2739,Special aggregate indexes,2019-07-01,
2740,,2019-07-01,
2741,All items less food,2019-07-01,256.286
2742,All items less shelter,2019-07-01,235.071
2743,All items less food and shelter,2019-07-01,228.952
2744,"All items less food, shelter, and energy",2019-07-01,232.735
2745,"All items less food, shelter, energy, and used cars and trucks",2019-07-01,238.181
2746,All items less medical care,2019-07-01,245.0
2747,All items less energy,2019-07-01,262.059
2748,Commodities,2019-07-01,186.319
2749,"Commodities less food, energy, and used cars and trucks",2019-07-01,145.166
2750,Commodities less food,2019-07-01,154.27
2751,Commodities less food and beverages,2019-07-01,150.874
2752,Services,2019-07-01,325.866
2753,Services less rent of shelter(16),2019-07-01,343.177
2754,Services less medical care services,2019-07-01,309.955
2755,Durables,2019-07-01,105.369
2756,Nondurables,2019-07-01,227.936
2757,Nondurables less food,2019-07-01,202.021
2758,Nondurables less food and beverages,2019-07-01,198.829
2759,"Nondurables less food, beverages, and apparel",2019-07-01,250.877
2760,Nondurables less food and apparel,2019-07-01,249.89
2761,Housing,2019-07-01,267.101
2762,Education and communication(6),2019-07-01,137.595
2763,Education(6),2019-07-01,264.882
2764,Communication(6),2019-07-01,73.219
2765,Information and information processing(6),2019-07-01,69.218
2766,"Information technology, hardware and services(18)",2019-07-01,7.397
2767,Recreation(6),2019-07-01,120.128
2768,Video and audio(6),2019-07-01,103.922
2769,"Pets, pet products and services(6)",2019-07-01,179.051
2770,Photography(6),2019-07-01,73.694
2771,Food and beverages,2019-07-01,258.015
2772,Domestically produced farm food,2019-07-01,249.258
2773,Other services,2019-07-01,358.051
2774,Apparel less footwear,2019-07-01,114.704
2775,Fuels and utilities,2019-07-01,245.205
2776,Household energy,2019-07-01,202.787
2777,Medical care,2019-07-01,497.687
2778,Transportation,2019-07-01,213.405
2779,Private transportation,2019-07-01,209.185
2780,New and used motor vehicles(6),2019-07-01,100.371
2781,Utilities and public transportation,2019-07-01,219.139
2782,Household furnishings and operations,2019-07-01,124.361
2783,Other goods and services,2019-07-01,451.709
2784,Personal care(5),2019-07-01,234.077
2785,,2019-07-01,
2786,All items,2019-08-01,256.558
2787,Food,2019-08-01,258.41
2788,Food at home,2019-08-01,241.153
2789,Cereals and bakery products,2019-08-01,276.619
2790,Cereals and cereal products,2019-08-01,228.385
2791,Flour and prepared flour mixes,2019-08-01,239.327
2792,Breakfast cereal(5),2019-08-01,220.688
2793,"Rice, pasta, cornmeal(5)",2019-08-01,240.329
2794,Rice(5)(6)(7),2019-08-01,162.429
2795,Bakery products(5),2019-08-01,304.417
2796,Bread(5)(6),2019-08-01,182.235
2797,White bread(5)(7),2019-08-01,329.145
2798,Bread other than white(5)(7),2019-08-01,355.828
2799,"Fresh biscuits, rolls, muffins(6)",2019-08-01,178.077
2800,"Cakes, cupcakes, and cookies",2019-08-01,292.71
2801,Cookies(7),2019-08-01,273.53
2802,Fresh cakes and cupcakes(5)(7),2019-08-01,319.745
2803,Other bakery products,2019-08-01,271.636
2804,"Fresh sweetrolls, coffeecakes, doughnuts(5)(7)",2019-08-01,310.597
2805,"Crackers, bread, and cracker products(7)",2019-08-01,313.283
2806,"Frozen and refrigerated bakery products, pies, tarts, turnovers(7)",2019-08-01,268.713
2807,"Meats, poultry, fish, and eggs",2019-08-01,249.277
2808,"Meats, poultry, and fish",2019-08-01,253.813
2809,Meats,2019-08-01,256.51
2810,Beef and veal,2019-08-01,308.12
2811,Uncooked ground beef(5),2019-08-01,270.224
2812,Uncooked beef roasts(5)(6),2019-08-01,237.463
2813,Uncooked beef steaks(6),2019-08-01,207.398
2814,Uncooked other beef and veal(5)(6),2019-08-01,246.027
2815,Pork,2019-08-01,214.593
2816,"Bacon, breakfast sausage, and related products(6)",2019-08-01,160.821
2817,Bacon and related products(7),2019-08-01,301.375
2818,Breakfast sausage and related products(6)(7),2019-08-01,145.69
2819,Ham,2019-08-01,212.864
2820,"Ham, excluding canned(7)",2019-08-01,237.348
2821,Pork chops(5),2019-08-01,193.16
2822,"Other pork including roasts, steaks, and ribs(6)",2019-08-01,124.773
2823,Other meats,2019-08-01,225.478
2824,Frankfurters(7),2019-08-01,233.618
2825,Lunchmeats(6)(7),2019-08-01,145.097
2826,Lamb and organ meats(5)(7),2019-08-01,
2827,Lamb and mutton(5)(6)(7),2019-08-01,
2828,Poultry(5),2019-08-01,230.637
2829,Chicken(5)(6),2019-08-01,149.255
2830,Fresh whole chicken(5)(7),2019-08-01,247.636
2831,Fresh and frozen chicken parts(5)(7),2019-08-01,221.725
2832,Other uncooked poultry including turkey(6),2019-08-01,146.537
2833,Fish and seafood,2019-08-01,298.622
2834,Fresh fish and seafood(6),2019-08-01,185.321
2835,Processed fish and seafood(6),2019-08-01,149.404
2836,Shelf stable fish and seafood(5)(7),2019-08-01,213.801
2837,Frozen fish and seafood(7),2019-08-01,310.576
2838,Eggs,2019-08-01,187.986
2839,Dairy and related products,2019-08-01,218.758
2840,Milk(6),2019-08-01,141.062
2841,Fresh whole milk(7),2019-08-01,200.148
2842,Fresh milk other than whole(6)(7),2019-08-01,146.305
2843,Cheese and related products(5),2019-08-01,229.276
2844,Ice cream and related products,2019-08-01,216.612
2845,Other dairy and related products(5)(6),2019-08-01,149.596
2846,Fruits and vegetables,2019-08-01,298.6
2847,Fresh fruits and vegetables,2019-08-01,345.918
2848,Fresh fruits,2019-08-01,353.387
2849,Apples,2019-08-01,359.976
2850,Bananas(5),2019-08-01,195.099
2851,Citrus fruits(6),2019-08-01,262.815
2852,"Oranges, including tangerines(7)",2019-08-01,536.257
2853,Other fresh fruits(6),2019-08-01,108.536
2854,Fresh vegetables,2019-08-01,336.692
2855,Potatoes,2019-08-01,378.883
2856,Lettuce,2019-08-01,317.359
2857,Tomatoes(5),2019-08-01,323.458
2858,Other fresh vegetables,2019-08-01,337.844
2859,Processed fruits and vegetables(6),2019-08-01,156.704
2860,Canned fruits and vegetables(6),2019-08-01,164.8
2861,Canned fruits(6)(7),2019-08-01,158.727
2862,Canned vegetables(6)(7),2019-08-01,174.81
2863,Frozen fruits and vegetables(6),2019-08-01,143.953
2864,Frozen vegetables(7),2019-08-01,200.21
2865,Other processed fruits and vegetables including dried(6),2019-08-01,152.814
2866,"Dried beans, peas, and lentils(5)(6)(7)",2019-08-01,180.61
2867,Nonalcoholic beverages and beverage materials,2019-08-01,170.067
2868,Juices and nonalcoholic drinks(6),2019-08-01,132.235
2869,Carbonated drinks,2019-08-01,168.619
2870,Frozen noncarbonated juices and drinks(5)(6),2019-08-01,180.059
2871,Nonfrozen noncarbonated juices and drinks(6),2019-08-01,119.094
2872,Beverage materials including coffee and tea(6),2019-08-01,117.19
2873,Coffee,2019-08-01,195.274
2874,Roasted coffee(7),2019-08-01,203.127
2875,Instant coffee(5)(7),2019-08-01,192.993
2876,Other beverage materials including tea(5)(6),2019-08-01,129.631
2877,Other food at home,2019-08-01,210.841
2878,Sugar and sweets(5),2019-08-01,219.893
2879,Sugar and sugar substitutes,2019-08-01,190.558
2880,Candy and chewing gum(5)(6),2019-08-01,149.477
2881,Other sweets(6),2019-08-01,153.253
2882,Fats and oils,2019-08-01,225.314
2883,Butter and margarine(6),2019-08-01,206.861
2884,Butter(7),2019-08-01,248.507
2885,Margarine(7),2019-08-01,294.858
2886,Salad dressing(6),2019-08-01,126.911
2887,Other fats and oils including peanut butter(6),2019-08-01,155.272
2888,Peanut butter(5)(6)(7),2019-08-01,150.341
2889,Other foods,2019-08-01,225.131
2890,Soups,2019-08-01,247.704
2891,Frozen and freeze dried prepared foods(5),2019-08-01,165.816
2892,Snacks(5),2019-08-01,251.208
2893,"Spices, seasonings, condiments, sauces",2019-08-01,244.21
2894,Salt and other seasonings and spices(6)(7),2019-08-01,154.906
2895,"Olives, pickles, relishes(5)(6)(7)",2019-08-01,142.8
2896,Sauces and gravies(6)(7),2019-08-01,140.577
2897,Other condiments(7),2019-08-01,279.078
2898,Baby food(5)(6),2019-08-01,169.998
2899,Other miscellaneous foods(5)(6),2019-08-01,131.545
2900,Prepared salads(5)(8)(7),2019-08-01,125.396
2901,Food away from home(5),2019-08-01,285.507
2902,Full service meals and snacks(5)(6),2019-08-01,177.263
2903,Limited service meals and snacks(5)(6),2019-08-01,182.556
2904,Food at employee sites and schools(6),2019-08-01,181.21
2905,Food at elementary and secondary schools(5)(9)(7),2019-08-01,150.105
2906,Food from vending machines and mobile vendors(5)(6),2019-08-01,168.517
2907,Other food away from home(5)(6),2019-08-01,196.744
2908,,2019-08-01,
2909,Energy,2019-08-01,216.978
2910,Energy commodities,2019-08-01,238.431
2911,Fuel oil and other fuels,2019-08-01,269.636
2912,Fuel oil,2019-08-01,271.766
2913,"Propane, kerosene, and firewood(10)",2019-08-01,314.97
2914,Motor fuel,2019-08-01,234.746
2915,Gasoline (all types),2019-08-01,233.625
2916,"Gasoline, unleaded regular(7)",2019-08-01,228.686
2917,"Gasoline, unleaded midgrade(11)(7)",2019-08-01,252.274
2918,"Gasoline, unleaded premium(7)",2019-08-01,248.39
2919,Other motor fuels(6),2019-08-01,217.549
2920,Energy services,2019-08-01,205.9
2921,Electricity,2019-08-01,217.811
2922,Utility (piped) gas service,2019-08-01,167.803
2923,,2019-08-01,
2924,All items less food and energy,2019-08-01,264.169
2925,Commodities less food and energy commodities,2019-08-01,144.806
2926,Household furnishings and supplies(12),2019-08-01,90.476
2927,Window and floor coverings and other linens(5)(6),2019-08-01,56.929
2928,Floor coverings(5)(6),2019-08-01,115.552
2929,Window coverings(5)(6),2019-08-01,62.813
2930,Other linens(5)(6),2019-08-01,43.121
2931,Furniture and bedding,2019-08-01,112.971
2932,Bedroom furniture(5),2019-08-01,129.329
2933,"Living room, kitchen, and dining room furniture(5)(6)",2019-08-01,87.94
2934,Other furniture(5)(6),2019-08-01,67.086
2935,Infants' furniture(5)(9)(7),2019-08-01,105.306
2936,Appliances(6),2019-08-01,76.687
2937,Major appliances(6),2019-08-01,83.502
2938,Laundry equipment(7),2019-08-01,91.073
2939,Other appliances(6),2019-08-01,66.098
2940,Other household equipment and furnishings(6),2019-08-01,50.308
2941,"Clocks, lamps, and decorator items(5)",2019-08-01,36.608
2942,Indoor plants and flowers(13),2019-08-01,130.853
2943,Dishes and flatware(5)(6),2019-08-01,50.339
2944,Nonelectric cookware and tableware(6),2019-08-01,78.607
2945,"Tools, hardware, outdoor equipment and supplies(6)",2019-08-01,91.195
2946,"Tools, hardware and supplies(5)(6)",2019-08-01,99.996
2947,Outdoor equipment and supplies(6),2019-08-01,87.022
2948,Housekeeping supplies(5),2019-08-01,189.178
2949,Household cleaning products(5)(6),2019-08-01,120.55
2950,Household paper products(5)(6),2019-08-01,174.273
2951,Miscellaneous household products(5)(6),2019-08-01,118.756
2952,Apparel,2019-08-01,123.641
2953,Men's and boys' apparel,2019-08-01,117.794
2954,Men's apparel,2019-08-01,120.15
2955,"Men's suits, sport coats, and outerwear",2019-08-01,110.312
2956,"Men's underwear, nightwear, swimwear, and accessories",2019-08-01,157.029
2957,Men's shirts and sweaters(6),2019-08-01,75.6
2958,Men's pants and shorts,2019-08-01,115.176
2959,Boys' apparel,2019-08-01,107.293
2960,Women's and girls' apparel,2019-08-01,105.731
2961,Women's apparel,2019-08-01,108.56
2962,Women's outerwear,2019-08-01,104.273
2963,Women's dresses,2019-08-01,109.859
2964,Women's suits and separates(6),2019-08-01,75.836
2965,"Women's underwear, nightwear, swimwear, and accessories(6)",2019-08-01,103.661
2966,Girls' apparel,2019-08-01,91.576
2967,Footwear,2019-08-01,137.518
2968,Men's footwear(5),2019-08-01,140.848
2969,Boys' and girls' footwear,2019-08-01,159.078
2970,Women's footwear,2019-08-01,124.535
2971,Infants' and toddlers' apparel,2019-08-01,118.385
2972,Jewelry and watches(10),2019-08-01,173.751
2973,Watches(5)(10),2019-08-01,140.258
2974,Jewelry(10),2019-08-01,175.162
2975,Transportation commodities less motor fuel(12),2019-08-01,105.861
2976,New vehicles,2019-08-01,146.456
2977,New cars and trucks(6)(7),2019-08-01,101.482
2978,New cars(7),2019-08-01,142.652
2979,New trucks(14)(7),2019-08-01,155.674
2980,Used cars and trucks,2019-08-01,144.026
2981,Motor vehicle parts and equipment(5),2019-08-01,146.368
2982,Tires(5),2019-08-01,124.876
2983,Vehicle accessories other than tires(5)(6),2019-08-01,175.655
2984,Vehicle parts and equipment other than tires(5)(7),2019-08-01,165.419
2985,"Motor oil, coolant, and fluids(5)(7)",2019-08-01,399.012
2986,Medical care commodities,2019-08-01,382.519
2987,Medicinal drugs(12),2019-08-01,125.196
2988,Prescription drugs,2019-08-01,526.629
2989,Nonprescription drugs(5)(12),2019-08-01,99.0
2990,Medical equipment and supplies(5)(12),2019-08-01,102.003
2991,Recreation commodities(12),2019-08-01,79.605
2992,Video and audio products(12),2019-08-01,38.978
2993,Televisions,2019-08-01,1.558
2994,Other video equipment(6),2019-08-01,9.523
2995,Audio equipment(5),2019-08-01,27.26
2996,Recorded music and music subscriptions(5)(6),2019-08-01,82.332
2997,Pets and pet products(5),2019-08-01,204.353
2998,Pet food(5)(6)(7),2019-08-01,156.185
2999,"Purchase of pets, pet supplies, accessories(5)(6)(7)",2019-08-01,117.206
3000,Sporting goods,2019-08-01,110.966
3001,Sports vehicles including bicycles(5),2019-08-01,151.113
3002,Sports equipment,2019-08-01,77.403
3003,Photographic equipment and supplies,2019-08-01,55.038
3004,Film and photographic supplies(5)(6)(7),2019-08-01,
3005,Photographic equipment(6)(7),2019-08-01,22.756
3006,Recreational reading materials(5),2019-08-01,258.316
3007,Newspapers and magazines(5)(6),2019-08-01,191.72
3008,Recreational books(5)(6),2019-08-01,95.032
3009,Other recreational goods(6),2019-08-01,34.915
3010,Toys,2019-08-01,30.733
3011,"Toys, games, hobbies and playground equipment(6)(7)",2019-08-01,38.721
3012,"Sewing machines, fabric and supplies(5)(6)",2019-08-01,101.484
3013,Music instruments and accessories(5)(6),2019-08-01,102.203
3014,Education and communication commodities(12),2019-08-01,72.707
3015,Educational books and supplies,2019-08-01,694.264
3016,College textbooks(5)(15)(7),2019-08-01,240.785
3017,Information technology commodities(12),2019-08-01,52.296
3018,"Computers, peripherals, and smart home assistant devices(8)",2019-08-01,40.056
3019,Computer software and accessories(5)(6),2019-08-01,28.997
3020,"Telephone hardware, calculators, and other consumer information items(5)(6)",2019-08-01,16.263
3021,Alcoholic beverages,2019-08-01,253.314
3022,Alcoholic beverages at home,2019-08-01,206.297
3023,"Beer, ale, and other malt beverages at home",2019-08-01,229.826
3024,Distilled spirits at home,2019-08-01,196.647
3025,Whiskey at home(5)(7),2019-08-01,210.739
3026,"Distilled spirits, excluding whiskey, at home(5)(7)",2019-08-01,190.74
3027,Wine at home,2019-08-01,173.089
3028,Alcoholic beverages away from home(5),2019-08-01,355.739
3029,"Beer, ale, and other malt beverages away from home(5)(6)(7)",2019-08-01,174.123
3030,Wine away from home(5)(6)(7),2019-08-01,192.211
3031,Distilled spirits away from home(5)(6)(7),2019-08-01,192.133
3032,Other goods(12),2019-08-01,114.87
3033,Tobacco and smoking products,2019-08-01,1124.082
3034,Cigarettes(6),2019-08-01,460.27
3035,Tobacco products other than cigarettes(5)(6),2019-08-01,284.137
3036,Personal care products(5),2019-08-01,161.094
3037,"Hair, dental, shaving, and miscellaneous personal care products(5)(6)",2019-08-01,102.898
3038,"Cosmetics, perfume, bath, nail preparations and implements(5)",2019-08-01,184.129
3039,Miscellaneous personal goods(6),2019-08-01,74.804
3040,"Stationery, stationery supplies, gift wrap(7)",2019-08-01,149.468
3041,Infants' equipment(5)(9)(7),2019-08-01,71.743
3042,Services less energy services,2019-08-01,338.619
3043,Shelter,2019-08-01,319.679
3044,Rent of shelter(16),2019-08-01,333.319
3045,Rent of primary residence,2019-08-01,332.638
3046,Lodging away from home(6),2019-08-01,171.827
3047,"Housing at school, excluding board(16)",2019-08-01,563.844
3048,Other lodging away from home including hotels and motels,2019-08-01,353.131
3049,Owners' equivalent rent of residences(16),2019-08-01,326.977
3050,Owners' equivalent rent of primary residence(16),2019-08-01,327.015
3051,Tenants' and household insurance(5)(6),2019-08-01,151.777
3052,Water and sewer and trash collection services(6),2019-08-01,245.549
3053,Water and sewerage maintenance,2019-08-01,570.069
3054,Garbage and trash collection(5)(14),2019-08-01,483.987
3055,Household operations(5)(6),2019-08-01,196.889
3056,Domestic services(5)(6),2019-08-01,168.786
3057,Gardening and lawncare services(5)(6),2019-08-01,
3058,"Moving, storage, freight expense(6)",2019-08-01,180.615
3059,Repair of household items(5)(6),2019-08-01,274.062
3060,Medical care services,2019-08-01,539.066
3061,Professional services,2019-08-01,383.162
3062,Physicians' services,2019-08-01,382.858
3063,Dental services,2019-08-01,499.126
3064,Eyeglasses and eye care(5)(10),2019-08-01,192.015
3065,Services by other medical professionals(5)(10),2019-08-01,239.806
3066,Hospital and related services,2019-08-01,887.607
3067,Hospital services(17),2019-08-01,339.781
3068,Inpatient hospital services(17)(7),2019-08-01,330.923
3069,Outpatient hospital services(10)(7),2019-08-01,751.694
3070,Nursing homes and adult day services(17),2019-08-01,235.592
3071,Care of invalids and elderly at home(5)(9),2019-08-01,124.605
3072,Health insurance(5)(9),2019-08-01,158.555
3073,Transportation services,2019-08-01,324.396
3074,Leased cars and trucks(5)(15),2019-08-01,86.095
3075,Car and truck rental(6),2019-08-01,136.209
3076,Motor vehicle maintenance and repair(5),2019-08-01,297.884
3077,Motor vehicle body work(5),2019-08-01,315.707
3078,Motor vehicle maintenance and servicing(5),2019-08-01,270.935
3079,Motor vehicle repair(5)(6),2019-08-01,180.406
3080,Motor vehicle insurance,2019-08-01,568.972
3081,Motor vehicle fees(5)(6),2019-08-01,192.528
3082,State motor vehicle registration and license fees(5)(6),2019-08-01,180.598
3083,Parking and other fees(5)(6),2019-08-01,211.506
3084,Parking fees and tolls(6)(7),2019-08-01,238.821
3085,Automobile service clubs(5)(6)(7),2019-08-01,
3086,Public transportation,2019-08-01,257.167
3087,Airline fares,2019-08-01,259.849
3088,Other intercity transportation,2019-08-01,161.224
3089,Intercity bus fare(5)(8)(7),2019-08-01,157.198
3090,Intercity train fare(5)(8)(7),2019-08-01,
3091,Ship fare(5)(6)(7),2019-08-01,65.121
3092,Intracity transportation(5),2019-08-01,326.006
3093,Intracity mass transit(5)(12)(7),2019-08-01,130.642
3094,Recreation services(12),2019-08-01,124.347
