,Expenditure category,Date,Unadjusted CPI Index
2440,Prepared salads(7)(6),2022-07-01,152.579
2441,Food away from home(4),2022-07-01,331.342
2442,Full service meals and snacks(4)(5),2022-07-01,206.732
2443,Limited service meals and snacks(4)(5),2022-07-01,217.719
2444,Food at employee sites and schools(4)(5),2022-07-01,104.924
2445,Food at elementary and secondary schools(4)(8)(6),2022-07-01,
2446,Food from vending machines and mobile vendors(4)(5),2022-07-01,193.859
2447,Other food away from home(4)(5),2022-07-01,220.606
2448,,2022-07-01,
2449,Energy,2022-07-01,325.407
2450,Energy commodities,2022-07-01,405.676
2451,Fuel oil and other fuels,2022-07-01,455.18
2452,Fuel oil(4),2022-07-01,495.91
2453,"Propane, kerosene, and firewood(9)",2022-07-01,452.948
2454,Motor fuel,2022-07-01,399.682
2455,Gasoline (all types),2022-07-01,396.952
2456,"Gasoline, unleaded regular(6)",2022-07-01,390.907
2457,"Gasoline, unleaded midgrade(10)(6)",2022-07-01,423.728
2458,"Gasoline, unleaded premium(6)",2022-07-01,405.46
2459,Other motor fuels(4)(5),2022-07-01,409.664
2460,Energy services,2022-07-01,262.731
2461,Electricity,2022-07-01,262.347
2462,Utility (piped) gas service,2022-07-01,258.666
2463,,2022-07-01,
2464,All items less food and energy,2022-07-01,295.646
2465,Commodities less food and energy commodities,2022-07-01,166.746
2466,Household furnishings and supplies(11),2022-07-01,105.36
2467,Window and floor coverings and other linens(4)(5),2022-07-01,60.656
2468,Floor coverings(4)(5),2022-07-01,127.471
2469,Window coverings(4)(5),2022-07-01,75.172
2470,Other linens(4)(5),2022-07-01,43.538
2471,Furniture and bedding(4),2022-07-01,140.189
2472,Bedroom furniture(4),2022-07-01,150.689
2473,"Living room, kitchen, and dining room furniture(4)(5)",2022-07-01,114.502
2474,Other furniture(5),2022-07-01,82.691
2475,Appliances(5),2022-07-01,88.781
2476,Major appliances(5),2022-07-01,103.7
2477,Laundry equipment(4)(6),2022-07-01,119.192
2478,Other appliances(4)(5),2022-07-01,73.896
2479,Other household equipment and furnishings(5),2022-07-01,54.981
2480,"Clocks, lamps, and decorator items(4)",2022-07-01,40.358
2481,Indoor plants and flowers(12),2022-07-01,146.268
2482,Dishes and flatware(4)(5),2022-07-01,50.139
2483,Nonelectric cookware and tableware(4)(5),2022-07-01,86.9
2484,"Tools, hardware, outdoor equipment and supplies(5)",2022-07-01,105.362
2485,"Tools, hardware and supplies(4)(5)",2022-07-01,114.493
2486,Outdoor equipment and supplies(5),2022-07-01,101.302
2487,Housekeeping supplies(4),2022-07-01,221.479
2488,Household cleaning products(4)(5),2022-07-01,140.952
2489,Household paper products(4)(5),2022-07-01,217.817
2490,Miscellaneous household products(4)(5),2022-07-01,132.71
2491,Apparel,2022-07-01,125.188
2492,Men's and boys' apparel,2022-07-01,120.569
2493,Men's apparel,2022-07-01,123.329
2494,"Men's suits, sport coats, and outerwear",2022-07-01,105.079
2495,"Men's underwear, nightwear, swimwear, and accessories(4)",2022-07-01,170.464
2496,Men's shirts and sweaters(5),2022-07-01,72.62
2497,Men's pants and shorts,2022-07-01,126.62
2498,Boys' apparel,2022-07-01,108.588
2499,Women's and girls' apparel,2022-07-01,102.536
2500,Women's apparel,2022-07-01,103.974
2501,Women's outerwear,2022-07-01,98.023
2502,Women's dresses,2022-07-01,101.343
2503,Women's suits and separates(5),2022-07-01,71.242
2504,"Women's underwear, nightwear, swimwear, and accessories(5)",2022-07-01,104.627
2505,Girls' apparel,2022-07-01,95.19
2506,Footwear,2022-07-01,145.144
2507,Men's footwear(4),2022-07-01,149.451
2508,Boys' and girls' footwear,2022-07-01,165.948
2509,Women's footwear,2022-07-01,131.614
2510,Infants' and toddlers' apparel,2022-07-01,120.84
2511,Jewelry and watches(9),2022-07-01,191.42
2512,Watches(4)(9),2022-07-01,153.847
2513,Jewelry(9),2022-07-01,189.479
2514,Transportation commodities less motor fuel(11),2022-07-01,137.939
2515,New vehicles,2022-07-01,173.618
2516,New cars(6),2022-07-01,170.452
2517,New trucks(13)(6),2022-07-01,184.849
2518,Used cars and trucks,2022-07-01,213.683
2519,Motor vehicle parts and equipment(4),2022-07-01,176.316
2520,Tires(4),2022-07-01,150.9
2521,Vehicle accessories other than tires(4)(5),2022-07-01,210.142
2522,Vehicle parts and equipment other than tires(4)(6),2022-07-01,193.443
2523,"Motor oil, coolant, and fluids(4)(6)",2022-07-01,476.738
2524,Medical care commodities(4),2022-07-01,390.077
2525,Medicinal drugs(4)(11),2022-07-01,127.727
2526,Prescription drugs(4),2022-07-01,534.312
2527,Nonprescription drugs(4)(11),2022-07-01,101.766
2528,Medical equipment and supplies(4)(11),2022-07-01,101.914
2529,Recreation commodities(11),2022-07-01,84.423
2530,Video and audio products(11),2022-07-01,35.069
2531,Televisions,2022-07-01,1.278
2532,Other video equipment(5),2022-07-01,9.189
2533,Audio equipment(4),2022-07-01,25.73
2534,Recorded music and music subscriptions(4)(5),2022-07-01,79.449
2535,Pets and pet products(4),2022-07-01,223.846
2536,Pet food(4)(5)(6),2022-07-01,173.512
2537,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2022-07-01,125.785
2538,Sporting goods(4),2022-07-01,126.948
2539,Sports vehicles including bicycles(4),2022-07-01,175.488
2540,Sports equipment(4),2022-07-01,86.546
2541,Photographic equipment and supplies,2022-07-01,62.45
2542,Photographic equipment(5)(6),2022-07-01,26.249
2543,Recreational reading materials(4),2022-07-01,287.496
2544,Newspapers and magazines(4)(5),2022-07-01,224.305
2545,Recreational books(4)(5),2022-07-01,98.559
2546,Other recreational goods(5),2022-07-01,34.532
2547,Toys,2022-07-01,29.653
2548,"Toys, games, hobbies and playground equipment(5)(6)",2022-07-01,39.318
2549,"Sewing machines, fabric and supplies(4)(5)",2022-07-01,107.309
2550,Music instruments and accessories(4)(5),2022-07-01,112.094
2551,Education and communication commodities(11),2022-07-01,64.129
2552,Educational books and supplies(4),2022-07-01,717.006
2553,College textbooks(4)(14)(6),2022-07-01,248.651
2554,Information technology commodities(11),2022-07-01,44.804
2555,"Computers, peripherals, and smart home assistants(4)(7)",2022-07-01,38.719
2556,Computer software and accessories(4)(5),2022-07-01,25.433
2557,"Telephone hardware, calculators, and other consumer information items(5)",2022-07-01,10.2
2558,Smartphones(4)(6)(15),2022-07-01,60.175
2559,Alcoholic beverages,2022-07-01,274.344
2560,Alcoholic beverages at home,2022-07-01,219.597
2561,"Beer, ale, and other malt beverages at home",2022-07-01,254.957
2562,Distilled spirits at home(4),2022-07-01,205.987
2563,Whiskey at home(4)(6),2022-07-01,219.001
2564,"Distilled spirits, excluding whiskey, at home(4)(6)",2022-07-01,201.96
2565,Wine at home(4),2022-07-01,178.207
2566,Alcoholic beverages away from home(4),2022-07-01,394.764
2567,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2022-07-01,194.65
2568,Wine away from home(4)(5)(6),2022-07-01,213.06
2569,Distilled spirits away from home(4)(5)(6),2022-07-01,215.937
2570,Other goods(11),2022-07-01,127.983
2571,Tobacco and smoking products(4),2022-07-01,1349.636
2572,Cigarettes(4)(5),2022-07-01,557.34
2573,Tobacco products other than cigarettes(4)(5),2022-07-01,316.446
2574,Personal care products(4),2022-07-01,167.052
2575,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2022-07-01,111.162
2576,"Cosmetics, perfume, bath, nail preparations and implements(4)",2022-07-01,181.816
2577,Miscellaneous personal goods(4)(5),2022-07-01,83.703
2578,"Stationery, stationery supplies, gift wrap(6)",2022-07-01,178.065
2579,Services less energy services,2022-07-01,375.06
2580,Shelter,2022-07-01,354.935
2581,Rent of shelter(16),2022-07-01,370.525
2582,Rent of primary residence,2022-07-01,370.448
2583,Lodging away from home(5),2022-07-01,189.446
2584,"Housing at school, excluding board(16)",2022-07-01,597.46
2585,Other lodging away from home including hotels and motels,2022-07-01,392.209
2586,Owners' equivalent rent of residences(16),2022-07-01,363.311
2587,Owners' equivalent rent of primary residence(16),2022-07-01,363.359
2588,Tenants' and household insurance(4)(5),2022-07-01,151.288
2589,Water and sewer and trash collection services(5),2022-07-01,273.097
2590,Water and sewerage maintenance,2022-07-01,629.717
2591,Garbage and trash collection(4)(13),2022-07-01,548.187
2592,Household operations(4)(5),2022-07-01,
2593,Domestic services(4)(5),2022-07-01,
2594,Gardening and lawncare services(4)(5),2022-07-01,
2595,"Moving, storage, freight expense(4)(5)",2022-07-01,209.362
2596,Repair of household items(4)(5),2022-07-01,
2597,Medical care services,2022-07-01,601.056
2598,Professional services,2022-07-01,411.626
2599,Physicians' services(4),2022-07-01,411.846
2600,Dental services,2022-07-01,544.137
2601,Eyeglasses and eye care(4)(9),2022-07-01,197.266
2602,Services by other medical professionals(4)(9),2022-07-01,258.62
2603,Hospital and related services,2022-07-01,987.935
2604,Hospital services(17),2022-07-01,377.415
2605,Inpatient hospital services(17)(6),2022-07-01,365.071
2606,Outpatient hospital services(9)(6),2022-07-01,817.657
2607,Nursing homes and adult day services(17),2022-07-01,261.207
2608,Care of invalids and elderly at home(4)(8),2022-07-01,145.055
2609,Health insurance(4)(8),2022-07-01,203.69
2610,Transportation services,2022-07-01,363.389
2611,Leased cars and trucks(4)(14),2022-07-01,104.258
2612,Car and truck rental(5),2022-07-01,208.66
2613,Motor vehicle maintenance and repair(4),2022-07-01,343.678
2614,Motor vehicle body work(4),2022-07-01,392.031
2615,Motor vehicle maintenance and servicing(4),2022-07-01,306.502
2616,Motor vehicle repair(4)(5),2022-07-01,212.635
2617,Motor vehicle insurance,2022-07-01,609.585
2618,Motor vehicle fees(4)(5),2022-07-01,201.967
2619,State motor vehicle registration and license fees(4)(5),2022-07-01,189.979
2620,Parking and other fees(4)(5),2022-07-01,220.814
2621,Parking fees and tolls(5)(6),2022-07-01,257.954
2622,Public transportation,2022-07-01,297.077
2623,Airline fares,2022-07-01,311.205
2624,Other intercity transportation,2022-07-01,161.114
2625,Ship fare(4)(5)(6),2022-07-01,61.279
2626,Intracity transportation(4),2022-07-01,341.348
2627,Intracity mass transit(4)(11)(6),2022-07-01,127.971
2628,Recreation services(11),2022-07-01,137.086
2629,Video and audio services(11),2022-07-01,143.105
2630,Cable and satellite television service(13),2022-07-01,543.295
2631,"Video discs and other media, including rental of video(4)(5)",2022-07-01,69.727
2632,Video discs and other media(4)(5)(6),2022-07-01,34.949
2633,Rental of video discs and other media(4)(5)(6),2022-07-01,147.161
2634,Pet services including veterinary(5),2022-07-01,299.341
2635,Pet services(4)(5)(6),2022-07-01,223.642
2636,Veterinarian services(5)(6),2022-07-01,314.531
2637,Photographers and photo processing(4)(5),2022-07-01,128.77
2638,Other recreation services(5),2022-07-01,183.305
2639,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2022-07-01,151.033
2640,Admissions(4),2022-07-01,418.189
2641,"Admission to movies, theaters, and concerts(4)(5)(6)",2022-07-01,209.319
2642,Admission to sporting events(4)(5)(6),2022-07-01,220.012
2643,Fees for lessons or instructions(4)(9),2022-07-01,344.324
2644,Education and communication services(11),2022-07-01,117.088
2645,"Tuition, other school fees, and childcare",2022-07-01,806.644
2646,College tuition and fees,2022-07-01,899.856
2647,Elementary and high school tuition and fees,2022-07-01,946.135
2648,Day care and preschool(12),2022-07-01,327.521
2649,Technical and business school tuition and fees(4)(5),2022-07-01,265.833
2650,Postage and delivery services(5),2022-07-01,218.328
2651,Postage,2022-07-01,339.34
2652,Delivery services(5),2022-07-01,391.886
2653,Telephone services(4)(5),2022-07-01,94.34
2654,Wireless telephone services(4)(5),2022-07-01,47.716
2655,Residential telephone services(4)(11),2022-07-01,141.55
2656,Internet services and electronic information providers(4)(5),2022-07-01,80.255
2657,Other personal services(4)(11),2022-07-01,140.861
2658,Personal care services(4),2022-07-01,313.204
2659,Haircuts and other personal care services(4)(5),2022-07-01,191.105
2660,Miscellaneous personal services(4),2022-07-01,497.991
2661,Legal services(4)(9),2022-07-01,406.267
2662,Funeral expenses(4)(9),2022-07-01,360.282
2663,Laundry and dry cleaning services(4)(5),2022-07-01,206.522
2664,Apparel services other than laundry and dry cleaning(4)(5),2022-07-01,231.89
2665,Financial services(4)(9),2022-07-01,389.606
2666,Checking account and other bank services(4)(5)(6),2022-07-01,175.257
2667,Tax return preparation and other accounting fees(4)(5)(6),2022-07-01,287.696
2668,,2022-07-01,
2669,Special aggregate indexes,2022-07-01,
2670,,2022-07-01,
2671,All items less food,2022-07-01,294.363
2672,All items less shelter,2022-07-01,276.416
2673,All items less food and shelter,2022-07-01,268.146
2674,"All items less food, shelter, and energy",2022-07-01,262.628
2675,"All items less food, shelter, energy, and used cars and trucks",2022-07-01,263.458
2676,All items less medical care,2022-07-01,284.084
2677,All items less energy,2022-07-01,296.702
2678,Commodities,2022-07-01,226.11
2679,"Commodities less food, energy, and used cars and trucks",2022-07-01,160.175
2680,Commodities less food,2022-07-01,188.836
2681,Commodities less food and beverages,2022-07-01,185.573
2682,Services,2022-07-01,364.465
2683,Services less rent of shelter(16),2022-07-01,385.783
2684,Services less medical care services,2022-07-01,346.527
2685,Durables,2022-07-01,129.856
2686,Nondurables,2022-07-01,275.627
2687,Nondurables less food,2022-07-01,247.498
2688,Nondurables less food and beverages,2022-07-01,245.823
2689,"Nondurables less food, beverages, and apparel",2022-07-01,325.961
2690,Nondurables less food and apparel,2022-07-01,319.632
2691,Housing,2022-07-01,302.327
2692,Education and communication(5),2022-07-01,143.15
2693,Education(5),2022-07-01,280.974
2694,Communication(5),2022-07-01,75.061
2695,Information and information processing(5),2022-07-01,70.782
2696,"Information technology, hardware and services(18)",2022-07-01,7.201
2697,Recreation(5),2022-07-01,131.087
2698,Video and audio(5),2022-07-01,113.0
2699,"Pets, pet products and services(5)",2022-07-01,202.111
2700,Photography(5),2022-07-01,81.343
2701,Food and beverages,2022-07-01,306.278
2702,Domestically produced farm food(4),2022-07-01,303.324
2703,Other services,2022-07-01,387.616
2704,Apparel less footwear,2022-07-01,115.879
2705,Fuels and utilities,2022-07-01,305.797
2706,Household energy,2022-07-01,261.643
2707,Medical care,2022-07-01,549.562
2708,Transportation,2022-07-01,278.958
2709,Private transportation,2022-07-01,277.502
2710,New and used motor vehicles(5),2022-07-01,131.074
2711,Utilities and public transportation,2022-07-01,254.496
2712,Household furnishings and operations,2022-07-01,144.291
2713,Other goods and services,2022-07-01,507.204
2714,Personal care(4),2022-07-01,258.315
2715,,2022-07-01,
2716,All items,2022-08-01,296.171
2717,Food,2022-08-01,310.875
2718,Food at home,2022-08-01,295.007
2719,Cereals and bakery products,2022-08-01,336.399
2720,Cereals and cereal products,2022-08-01,277.234
2721,Flour and prepared flour mixes,2022-08-01,306.855
2722,Breakfast cereal(4),2022-08-01,267.629
2723,"Rice, pasta, cornmeal",2022-08-01,283.939
2724,Rice(4)(5)(6),2022-08-01,187.433
2725,Bakery products(4),2022-08-01,370.549
2726,Bread(4)(5),2022-08-01,224.282
2727,White bread(4)(6),2022-08-01,403.711
2728,Bread other than white(4)(6),2022-08-01,439.803
2729,"Fresh biscuits, rolls, muffins(5)",2022-08-01,218.223
2730,"Cakes, cupcakes, and cookies(4)",2022-08-01,348.207
2731,Cookies(4)(6),2022-08-01,323.636
2732,Fresh cakes and cupcakes(4)(6),2022-08-01,367.396
2733,Other bakery products,2022-08-01,332.156
2734,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2022-08-01,376.53
2735,"Crackers, bread, and cracker products(6)",2022-08-01,393.021
2736,"Frozen and refrigerated bakery products, pies, tarts, turnovers(4)(6)",2022-08-01,324.915
2737,"Meats, poultry, fish, and eggs",2022-08-01,318.867
2738,"Meats, poultry, and fish",2022-08-01,319.433
2739,Meats,2022-08-01,321.534
2740,Beef and veal,2022-08-01,388.665
2741,Uncooked ground beef(4),2022-08-01,342.409
2742,Uncooked beef roasts(4)(5),2022-08-01,310.822
2743,Uncooked beef steaks(5),2022-08-01,253.85
2744,Uncooked other beef and veal(4)(5),2022-08-01,323.75
2745,Pork,2022-08-01,270.578
2746,"Bacon, breakfast sausage, and related products(5)",2022-08-01,206.427
2747,Bacon and related products(6),2022-08-01,386.09
2748,Breakfast sausage and related products(5)(6),2022-08-01,187.529
2749,Ham,2022-08-01,250.704
2750,"Ham, excluding canned(6)",2022-08-01,280.094
2751,Pork chops(4),2022-08-01,240.387
2752,"Other pork including roasts, steaks, and ribs(5)",2022-08-01,162.927
2753,Other meats,2022-08-01,277.081
2754,Frankfurters(6),2022-08-01,283.738
2755,Lunchmeats(4)(5)(6),2022-08-01,180.129
2756,Poultry(4),2022-08-01,306.399
2757,Chicken(4)(5),2022-08-01,198.1
2758,Fresh whole chicken(4)(6),2022-08-01,317.801
2759,Fresh and frozen chicken parts(4)(6),2022-08-01,300.404
2760,Other uncooked poultry including turkey(5),2022-08-01,195.155
2761,Fish and seafood,2022-08-01,357.561
2762,Fresh fish and seafood(4)(5),2022-08-01,227.283
2763,Processed fish and seafood(5),2022-08-01,174.496
2764,Shelf stable fish and seafood(6),2022-08-01,240.552
2765,Frozen fish and seafood(6),2022-08-01,374.081
2766,Eggs(4),2022-08-01,309.183
2767,Dairy and related products,2022-08-01,267.461
2768,Milk(5),2022-08-01,180.113
2769,Fresh whole milk(6),2022-08-01,260.45
2770,Fresh milk other than whole(5)(6),2022-08-01,185.56
2771,Cheese and related products(4),2022-08-01,270.972
2772,Ice cream and related products,2022-08-01,261.632
2773,Other dairy and related products(4)(5),2022-08-01,183.247
2774,Fruits and vegetables,2022-08-01,343.221
2775,Fresh fruits and vegetables,2022-08-01,390.736
2776,Fresh fruits,2022-08-01,402.947
2777,Apples,2022-08-01,365.559
2778,Bananas(4),2022-08-01,209.062
2779,Citrus fruits(5),2022-08-01,301.355
2780,"Oranges, including tangerines(6)",2022-08-01,614.242
2781,Other fresh fruits(5),2022-08-01,131.711
2782,Fresh vegetables,2022-08-01,376.564
2783,Potatoes,2022-08-01,450.179
2784,Lettuce(4),2022-08-01,377.138
2785,Tomatoes,2022-08-01,350.76
2786,Other fresh vegetables,2022-08-01,369.007
2787,Processed fruits and vegetables(5),2022-08-01,190.647
2788,Canned fruits and vegetables(5),2022-08-01,205.107
2789,Canned fruits(5)(6),2022-08-01,194.213
2790,Canned vegetables(5)(6),2022-08-01,219.786
2791,Frozen fruits and vegetables(5),2022-08-01,172.141
2792,Frozen vegetables(6),2022-08-01,234.271
2793,Other processed fruits and vegetables including dried(5),2022-08-01,180.412
2794,"Dried beans, peas, and lentils(4)(5)(6)",2022-08-01,219.256
2795,Nonalcoholic beverages and beverage materials,2022-08-01,206.693
2796,Juices and nonalcoholic drinks(5),2022-08-01,162.48
2797,Carbonated drinks,2022-08-01,210.887
2798,Frozen noncarbonated juices and drinks(4)(5),2022-08-01,187.182
2799,Nonfrozen noncarbonated juices and drinks(5),2022-08-01,144.91
2800,Beverage materials including coffee and tea(5),2022-08-01,138.481
2801,Coffee,2022-08-01,234.668
2802,Roasted coffee(6),2022-08-01,247.889
2803,Instant coffee(4)(6),2022-08-01,214.056
2804,Other beverage materials including tea(4)(5),2022-08-01,148.342
2805,Other food at home,2022-08-01,259.976
2806,Sugar and sweets(4),2022-08-01,263.972
2807,Sugar and sugar substitutes,2022-08-01,241.683
2808,Candy and chewing gum(4)(5),2022-08-01,176.422
2809,Other sweets(5),2022-08-01,186.273
2810,Fats and oils,2022-08-01,295.759
2811,Butter and margarine(5),2022-08-01,277.137
2812,Butter(6),2022-08-01,315.154
2813,Margarine(4)(6),2022-08-01,448.619
2814,Salad dressing(5),2022-08-01,157.68
2815,Other fats and oils including peanut butter(5),2022-08-01,205.776
2816,Peanut butter(4)(5)(6),2022-08-01,187.805
2817,Other foods,2022-08-01,276.318
2818,Soups,2022-08-01,310.71
2819,Frozen and freeze dried prepared foods,2022-08-01,210.195
2820,Snacks(4),2022-08-01,305.205
2821,"Spices, seasonings, condiments, sauces",2022-08-01,291.838
2822,Salt and other seasonings and spices(5)(6),2022-08-01,183.44
2823,"Olives, pickles, relishes(4)(5)(6)",2022-08-01,178.384
2824,Sauces and gravies(5)(6),2022-08-01,171.428
2825,Other condiments(6),2022-08-01,320.807
2826,Baby food(4)(5),2022-08-01,198.959
2827,Other miscellaneous foods(5),2022-08-01,163.007
2828,Prepared salads(7)(6),2022-08-01,154.841
2829,Food away from home(4),2022-08-01,334.212
2830,Full service meals and snacks(4)(5),2022-08-01,208.3
2831,Limited service meals and snacks(4)(5),2022-08-01,219.286
2832,Food at employee sites and schools(4)(5),2022-08-01,125.165
2833,Food at elementary and secondary schools(4)(8)(6),2022-08-01,
2834,Food from vending machines and mobile vendors(4)(5),2022-08-01,194.072
2835,Other food away from home(4)(5),2022-08-01,220.798
2836,,2022-08-01,
2837,Energy,2022-08-01,305.372
2838,Energy commodities,2022-08-01,358.038
2839,Fuel oil and other fuels,2022-08-01,435.427
2840,Fuel oil(4),2022-08-01,466.755
2841,"Propane, kerosene, and firewood(9)",2022-08-01,448.958
2842,Motor fuel,2022-08-01,351.315
2843,Gasoline (all types),2022-08-01,348.593
2844,"Gasoline, unleaded regular(6)",2022-08-01,342.137
2845,"Gasoline, unleaded midgrade(10)(6)",2022-08-01,375.531
2846,"Gasoline, unleaded premium(6)",2022-08-01,364.439
2847,Other motor fuels(4)(5),2022-08-01,375.072
2848,Energy services,2022-08-01,267.564
2849,Electricity,2022-08-01,265.191
2850,Utility (piped) gas service,2022-08-01,268.866
2851,,2022-08-01,
2852,All items less food and energy,2022-08-01,297.178
2853,Commodities less food and energy commodities,2022-08-01,167.637
2854,Household furnishings and supplies(11),2022-08-01,106.054
2855,Window and floor coverings and other linens(4)(5),2022-08-01,62.034
2856,Floor coverings(4)(5),2022-08-01,132.019
2857,Window coverings(4)(5),2022-08-01,77.973
2858,Other linens(4)(5),2022-08-01,44.072
2859,Furniture and bedding(4),2022-08-01,140.884
2860,Bedroom furniture(4),2022-08-01,150.427
2861,"Living room, kitchen, and dining room furniture(4)(5)",2022-08-01,115.797
2862,Other furniture(5),2022-08-01,82.647
2863,Appliances(5),2022-08-01,87.891
2864,Major appliances(5),2022-08-01,101.918
2865,Laundry equipment(4)(6),2022-08-01,127.387
2866,Other appliances(4)(5),2022-08-01,73.42
2867,Other household equipment and furnishings(5),2022-08-01,55.157
2868,"Clocks, lamps, and decorator items(4)",2022-08-01,40.467
2869,Indoor plants and flowers(12),2022-08-01,147.112
2870,Dishes and flatware(4)(5),2022-08-01,50.706
2871,Nonelectric cookware and tableware(4)(5),2022-08-01,86.602
2872,"Tools, hardware, outdoor equipment and supplies(5)",2022-08-01,106.653
2873,"Tools, hardware and supplies(4)(5)",2022-08-01,116.38
2874,Outdoor equipment and supplies(5),2022-08-01,102.289
2875,Housekeeping supplies(4),2022-08-01,222.394
2876,Household cleaning products(4)(5),2022-08-01,141.459
2877,Household paper products(4)(5),2022-08-01,219.069
2878,Miscellaneous household products(4)(5),2022-08-01,133.199
2879,Apparel,2022-08-01,127.328
2880,Men's and boys' apparel,2022-08-01,122.657
2881,Men's apparel,2022-08-01,125.582
2882,"Men's suits, sport coats, and outerwear",2022-08-01,106.292
2883,"Men's underwear, nightwear, swimwear, and accessories(4)",2022-08-01,171.686
2884,Men's shirts and sweaters(5),2022-08-01,75.755
2885,Men's pants and shorts,2022-08-01,128.452
2886,Boys' apparel,2022-08-01,110.123
2887,Women's and girls' apparel,2022-08-01,105.386
2888,Women's apparel,2022-08-01,106.56
2889,Women's outerwear,2022-08-01,100.52
2890,Women's dresses,2022-08-01,103.555
2891,Women's suits and separates(5),2022-08-01,72.956
2892,"Women's underwear, nightwear, swimwear, and accessories(5)",2022-08-01,107.444
2893,Girls' apparel,2022-08-01,99.317
2894,Footwear,2022-08-01,145.937
2895,Men's footwear(4),2022-08-01,149.771
2896,Boys' and girls' footwear,2022-08-01,166.515
2897,Women's footwear,2022-08-01,132.754
2898,Infants' and toddlers' apparel,2022-08-01,123.191
2899,Jewelry and watches(9),2022-08-01,190.683
2900,Watches(4)(9),2022-08-01,153.666
2901,Jewelry(9),2022-08-01,188.633
2902,Transportation commodities less motor fuel(11),2022-08-01,138.138
2903,New vehicles,2022-08-01,174.598
2904,New cars(6),2022-08-01,171.158
2905,New trucks(13)(6),2022-08-01,185.87
2906,Used cars and trucks,2022-08-01,212.895
2907,Motor vehicle parts and equipment(4),2022-08-01,178.179
2908,Tires(4),2022-08-01,152.656
2909,Vehicle accessories other than tires(4)(5),2022-08-01,211.975
2910,Vehicle parts and equipment other than tires(4)(6),2022-08-01,195.18
2911,"Motor oil, coolant, and fluids(4)(6)",2022-08-01,477.945
2912,Medical care commodities(4),2022-08-01,391.032
2913,Medicinal drugs(4)(11),2022-08-01,128.03
2914,Prescription drugs(4),2022-08-01,536.212
2915,Nonprescription drugs(4)(11),2022-08-01,101.686
2916,Medical equipment and supplies(4)(11),2022-08-01,102.264
2917,Recreation commodities(11),2022-08-01,85.062
2918,Video and audio products(11),2022-08-01,34.648
2919,Televisions,2022-08-01,1.25
2920,Other video equipment(5),2022-08-01,9.456
2921,Audio equipment(4),2022-08-01,25.39
2922,Recorded music and music subscriptions(4)(5),2022-08-01,79.051
2923,Pets and pet products(4),2022-08-01,227.417
2924,Pet food(4)(5)(6),2022-08-01,176.467
2925,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2022-08-01,127.688
2926,Sporting goods(4),2022-08-01,128.044
2927,Sports vehicles including bicycles(4),2022-08-01,177.173
2928,Sports equipment(4),2022-08-01,87.153
2929,Photographic equipment and supplies,2022-08-01,63.218
2930,Photographic equipment(5)(6),2022-08-01,26.427
2931,Recreational reading materials(4),2022-08-01,293.481
2932,Newspapers and magazines(4)(5),2022-08-01,230.261
2933,Recreational books(4)(5),2022-08-01,99.786
2934,Other recreational goods(5),2022-08-01,34.687
2935,Toys,2022-08-01,29.827
2936,"Toys, games, hobbies and playground equipment(5)(6)",2022-08-01,39.912
2937,"Sewing machines, fabric and supplies(4)(5)",2022-08-01,106.6
2938,Music instruments and accessories(4)(5),2022-08-01,112.639
2939,Education and communication commodities(11),2022-08-01,63.872
2940,Educational books and supplies(4),2022-08-01,719.287
2941,College textbooks(4)(14)(6),2022-08-01,248.349
2942,Information technology commodities(11),2022-08-01,44.583
2943,"Computers, peripherals, and smart home assistants(4)(7)",2022-08-01,38.469
2944,Computer software and accessories(4)(5),2022-08-01,25.902
2945,"Telephone hardware, calculators, and other consumer information items(5)",2022-08-01,10.152
2946,Smartphones(4)(6)(15),2022-08-01,59.762
2947,Alcoholic beverages,2022-08-01,275.627
2948,Alcoholic beverages at home,2022-08-01,220.654
2949,"Beer, ale, and other malt beverages at home",2022-08-01,255.601
2950,Distilled spirits at home(4),2022-08-01,206.138
2951,Whiskey at home(4)(6),2022-08-01,219.654
2952,"Distilled spirits, excluding whiskey, at home(4)(6)",2022-08-01,201.869
2953,Wine at home(4),2022-08-01,179.723
2954,Alcoholic beverages away from home(4),2022-08-01,396.501
2955,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2022-08-01,195.319
2956,Wine away from home(4)(5)(6),2022-08-01,214.803
2957,Distilled spirits away from home(4)(5)(6),2022-08-01,216.407
2958,Other goods(11),2022-08-01,129.461
2959,Tobacco and smoking products(4),2022-08-01,1364.765
2960,Cigarettes(4)(5),2022-08-01,563.545
2961,Tobacco products other than cigarettes(4)(5),2022-08-01,320.154
2962,Personal care products(4),2022-08-01,169.576
2963,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2022-08-01,112.038
2964,"Cosmetics, perfume, bath, nail preparations and implements(4)",2022-08-01,186.043
2965,Miscellaneous personal goods(4)(5),2022-08-01,83.704
2966,"Stationery, stationery supplies, gift wrap(6)",2022-08-01,175.478
2967,Services less energy services,2022-08-01,376.98
2968,Shelter,2022-08-01,357.264
