,Expenditure category,Date,Unadjusted CPI Index
2536,Other furniture(5),2017-07-01,68.535
2537,Infants' furniture(4)(8)(6),2017-07-01,95.526
2538,Appliances(5),2017-07-01,74.407
2539,Major appliances(5),2017-07-01,77.95
2540,Laundry equipment(6),2017-07-01,87.142
2541,Other appliances(4)(5),2017-07-01,65.408
2542,Other household equipment and furnishings(5),2017-07-01,53.937
2543,"Clocks, lamps, and decorator items(4)",2017-07-01,40.265
2544,Indoor plants and flowers(13),2017-07-01,129.341
2545,Dishes and flatware(4)(5),2017-07-01,53.236
2546,Nonelectric cookware and tableware(5),2017-07-01,86.445
2547,"Tools, hardware, outdoor equipment and supplies(5)",2017-07-01,89.685
2548,"Tools, hardware and supplies(4)(5)",2017-07-01,98.127
2549,Outdoor equipment and supplies(5),2017-07-01,85.69
2550,Housekeeping supplies(4),2017-07-01,185.2
2551,Household cleaning products(5),2017-07-01,117.579
2552,Household paper products(4)(5),2017-07-01,169.064
2553,Miscellaneous household products(4)(5),2017-07-01,117.63
2554,Apparel,2017-07-01,122.485
2555,Men's and boys' apparel,2017-07-01,114.252
2556,Men's apparel,2017-07-01,118.902
2557,"Men's suits, sport coats, and outerwear",2017-07-01,103.301
2558,Men's furnishings,2017-07-01,150.691
2559,Men's shirts and sweaters(5),2017-07-01,75.938
2560,Men's pants and shorts,2017-07-01,120.735
2561,Boys' apparel,2017-07-01,96.473
2562,Women's and girls' apparel,2017-07-01,107.046
2563,Women's apparel,2017-07-01,110.363
2564,Women's outerwear,2017-07-01,103.115
2565,Women's dresses,2017-07-01,115.164
2566,Women's suits and separates(5),2017-07-01,76.953
2567,"Women's underwear, nightwear, sportswear and accessories(5)",2017-07-01,106.198
2568,Girls' apparel,2017-07-01,91.489
2569,Footwear,2017-07-01,135.168
2570,Men's footwear(4),2017-07-01,137.338
2571,Boys' and girls' footwear,2017-07-01,150.037
2572,Women's footwear,2017-07-01,126.077
2573,Infants' and toddlers' apparel,2017-07-01,110.836
2574,Jewelry and watches(9),2017-07-01,174.586
2575,Watches(4)(9),2017-07-01,137.517
2576,Jewelry(9),2017-07-01,178.722
2577,Transportation commodities less motor fuel(12),2017-07-01,104.285
2578,New vehicles,2017-07-01,146.19
2579,New cars and trucks(5)(6),2017-07-01,101.297
2580,New cars(6),2017-07-01,141.687
2581,New trucks(14)(6),2017-07-01,155.938
2582,Used cars and trucks,2017-07-01,139.519
2583,Motor vehicle parts and equipment(4),2017-07-01,143.592
2584,Tires(4),2017-07-01,124.148
2585,Vehicle accessories other than tires(4)(5),2017-07-01,169.008
2586,Vehicle parts and equipment other than tires(4)(6),2017-07-01,159.526
2587,"Motor oil, coolant, and fluids(4)(6)",2017-07-01,379.813
2588,Medical care commodities,2017-07-01,380.302
2589,Medicinal drugs(4)(12),2017-07-01,124.57
2590,Prescription drugs(11),2017-07-01,524.056
2591,Nonprescription drugs(4)(12),2017-07-01,98.539
2592,Medical equipment and supplies(4)(12),2017-07-01,99.057
2593,Recreation commodities(12),2017-07-01,83.003
2594,Video and audio products(12),2017-07-01,50.234
2595,Televisions,2017-07-01,2.42
2596,Other video equipment(5),2017-07-01,10.084
2597,Audio equipment(4),2017-07-01,31.014
2598,Recorded music and music subscriptions(4)(5),2017-07-01,90.425
2599,Pets and pet products(4),2017-07-01,197.468
2600,Pet food(4)(5)(6),2017-07-01,150.343
2601,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2017-07-01,114.034
2602,Sporting goods,2017-07-01,111.115
2603,Sports vehicles including bicycles(4),2017-07-01,145.661
2604,Sports equipment,2017-07-01,81.605
2605,Photographic equipment and supplies,2017-07-01,55.634
2606,Film and photographic supplies(4)(5)(6),2017-07-01,
2607,Photographic equipment(5)(6),2017-07-01,22.917
2608,Recreational reading materials(4),2017-07-01,241.084
2609,Newspapers and magazines(4)(5),2017-07-01,172.147
2610,Recreational books(4)(5),2017-07-01,94.444
2611,Other recreational goods(5),2017-07-01,40.073
2612,Toys,2017-07-01,36.689
2613,"Toys, games, hobbies and playground equipment(5)(6)",2017-07-01,44.898
2614,"Sewing machines, fabric and supplies(4)(5)",2017-07-01,92.695
2615,Music instruments and accessories(4)(5),2017-07-01,102.224
2616,Education and communication commodities(12),2017-07-01,78.363
2617,Educational books and supplies,2017-07-01,691.689
2618,College textbooks(4)(15)(6),2017-07-01,241.765
2619,Information technology commodities(12),2017-07-01,57.855
2620,Personal computers and peripheral equipment(7),2017-07-01,42.973
2621,Computer software and accessories(4)(5),2017-07-01,33.805
2622,"Telephone hardware, calculators, and other consumer information items(4)(5)",2017-07-01,20.212
2623,Alcoholic beverages,2017-07-01,244.706
2624,Alcoholic beverages at home,2017-07-01,199.224
2625,"Beer, ale, and other malt beverages at home",2017-07-01,221.355
2626,Distilled spirits at home,2017-07-01,191.655
2627,Whiskey at home(4)(6),2017-07-01,207.232
2628,"Distilled spirits, excluding whiskey, at home(6)",2017-07-01,186.194
2629,Wine at home,2017-07-01,167.28
2630,Alcoholic beverages away from home(4),2017-07-01,343.804
2631,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2017-07-01,170.497
2632,Wine away from home(4)(5)(6),2017-07-01,183.27
2633,Distilled spirits away from home(4)(5)(6),2017-07-01,185.921
2634,Other goods(12),2017-07-01,111.461
2635,Tobacco and smoking products,2017-07-01,1030.729
2636,Cigarettes(5),2017-07-01,421.811
2637,Tobacco products other than cigarettes(4)(5),2017-07-01,261.061
2638,Personal care products(4),2017-07-01,161.577
2639,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2017-07-01,102.388
2640,"Cosmetics, perfume, bath, nail preparations and implements(4)",2017-07-01,186.624
2641,Miscellaneous personal goods(5),2017-07-01,77.977
2642,"Stationery, stationery supplies, gift wrap(6)",2017-07-01,148.311
2643,Infants' equipment(4)(8)(6),2017-07-01,77.503
2644,Services less energy services,2017-07-01,318.674
2645,Shelter,2017-07-01,297.919
2646,Rent of shelter(16),2017-07-01,310.444
2647,Rent of primary residence(11),2017-07-01,308.173
2648,Lodging away from home(5),2017-07-01,162.167
2649,"Housing at school, excluding board(11)(16)",2017-07-01,534.508
2650,Other lodging away from home including hotels and motels,2017-07-01,333.952
2651,Owners' equivalent rent of residences(11)(16),2017-07-01,305.037
2652,Owners' equivalent rent of primary residence(11)(16),2017-07-01,305.03
2653,Tenants' and household insurance(4)(5),2017-07-01,149.444
2654,Water and sewer and trash collection services(5),2017-07-01,229.008
2655,Water and sewerage maintenance(11),2017-07-01,532.833
2656,Garbage and trash collection(4)(14),2017-07-01,448.328
2657,Household operations(4)(5),2017-07-01,176.587
2658,Domestic services(4)(5),2017-07-01,162.126
2659,Gardening and lawncare services(4)(5),2017-07-01,179.324
2660,"Moving, storage, freight expense(5)",2017-07-01,154.566
2661,Repair of household items(4)(5),2017-07-01,241.755
2662,Medical care services,2017-07-01,506.681
2663,Professional services,2017-07-01,373.621
2664,Physicians' services(11),2017-07-01,377.989
2665,Dental services(11),2017-07-01,473.354
2666,Eyeglasses and eye care(4)(9),2017-07-01,184.871
2667,Services by other medical professionals(4)(11)(9),2017-07-01,236.129
2668,Hospital and related services,2017-07-01,834.769
2669,Hospital services(11)(17),2017-07-01,319.387
2670,Inpatient hospital services(11)(17)(6),2017-07-01,313.288
2671,Outpatient hospital services(11)(9)(6),2017-07-01,710.216
2672,Nursing homes and adult day services(11)(17),2017-07-01,221.222
2673,Care of invalids and elderly at home(4)(8),2017-07-01,119.39
2674,Health insurance(4)(8),2017-07-01,134.149
2675,Transportation services,2017-07-01,310.567
2676,Leased cars and trucks(15),2017-07-01,84.803
2677,Car and truck rental(5),2017-07-01,149.708
2678,Motor vehicle maintenance and repair(4),2017-07-01,279.605
2679,Motor vehicle body work(4),2017-07-01,293.64
2680,Motor vehicle maintenance and servicing(4),2017-07-01,251.237
2681,Motor vehicle repair(4)(5),2017-07-01,173.122
2682,Motor vehicle insurance,2017-07-01,526.394
2683,Motor vehicle fees(4)(5),2017-07-01,185.801
2684,State motor vehicle registration and license fees(4)(11)(5),2017-07-01,176.19
2685,Parking and other fees(4)(5),2017-07-01,201.594
2686,Parking fees and tolls(4)(5)(6),2017-07-01,228.968
2687,Automobile service clubs(4)(5)(6),2017-07-01,
2688,Public transportation,2017-07-01,263.345
2689,Airline fares,2017-07-01,276.308
2690,Other intercity transportation,2017-07-01,161.315
2691,Intercity bus fare(4)(7)(6),2017-07-01,136.901
2692,Intercity train fare(4)(7)(6),2017-07-01,116.422
2693,Ship fare(4)(5)(6),2017-07-01,65.909
2694,Intracity transportation(4),2017-07-01,311.947
2695,Intracity mass transit(4)(12)(6),2017-07-01,123.02
2696,Recreation services(12),2017-07-01,119.647
2697,Video and audio services(12),2017-07-01,123.664
2698,Cable and satellite television service(14),2017-07-01,465.374
2699,"Video discs and other media, including rental of video(4)(5)",2017-07-01,69.617
2700,Video discs and other media(4)(5)(6),2017-07-01,36.602
2701,Rental of video discs and other media(4)(5)(6),2017-07-01,125.79
2702,Pet services including veterinary(5),2017-07-01,238.932
2703,Pet services(4)(5)(6),2017-07-01,185.921
2704,Veterinarian services(5)(6),2017-07-01,250.803
2705,Photographers and film processing(4)(5),2017-07-01,123.973
2706,Photographer fees(4)(5)(6),2017-07-01,127.814
2707,Film processing(4)(5)(6),2017-07-01,120.589
2708,Other recreation services(5),2017-07-01,164.813
2709,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2017-07-01,135.363
2710,Admissions,2017-07-01,378.366
2711,"Admission to movies, theaters, and concerts(4)(5)(6)",2017-07-01,179.374
2712,Admission to sporting events(4)(5)(6),2017-07-01,218.43
2713,Fees for lessons or instructions(4)(9),2017-07-01,304.327
2714,Education and communication services(12),2017-07-01,107.964
2715,"Tuition, other school fees, and childcare",2017-07-01,721.224
2716,College tuition and fees,2017-07-01,818.581
2717,Elementary and high school tuition and fees,2017-07-01,801.5
2718,Child care and nursery school(13),2017-07-01,289.484
2719,Technical and business school tuition and fees(5),2017-07-01,244.311
2720,Postage and delivery services(5),2017-07-01,180.612
2721,Postage,2017-07-01,284.32
2722,Delivery services(5),2017-07-01,287.816
2723,Telephone services(4)(5),2017-07-01,90.116
2724,Wireless telephone services(4)(5),2017-07-01,47.58
2725,Land-line telephone services(4)(12),2017-07-01,116.037
2726,Internet services and electronic information providers(5),2017-07-01,75.92
2727,Other personal services(4)(12),2017-07-01,118.566
2728,Personal care services(4),2017-07-01,257.544
2729,Haircuts and other personal care services(4)(5),2017-07-01,157.144
2730,Miscellaneous personal services(4),2017-07-01,425.931
2731,Legal services(4)(9),2017-07-01,348.267
2732,Funeral expenses(4)(9),2017-07-01,325.796
2733,Laundry and dry cleaning services(4)(5),2017-07-01,165.68
2734,Apparel services other than laundry and dry cleaning(4)(5),2017-07-01,187.929
2735,Financial services(9),2017-07-01,343.711
2736,Checking account and other bank services(4)(5)(6),2017-07-01,156.539
2737,Tax return preparation and other accounting fees(5)(6),2017-07-01,239.235
2738,,2017-07-01,
2739,Special aggregate indexes,2017-07-01,
2740,,2017-07-01,
2741,All items less food,2017-07-01,243.937
2742,All items less shelter,2017-07-01,226.729
2743,All items less food and shelter,2017-07-01,220.586
2744,"All items less food, shelter, and energy",2017-07-01,226.339
2745,"All items less food, shelter, energy, and used cars and trucks",2017-07-01,231.632
2746,All items less medical care,2017-07-01,233.688
2747,All items less energy,2017-07-01,250.981
2748,Commodities,2017-07-01,180.043
2749,"Commodities less food, energy, and used cars and trucks",2017-07-01,145.076
2750,Commodities less food,2017-07-01,148.853
2751,Commodities less food and beverages,2017-07-01,145.566
2752,Services,2017-07-01,308.584
2753,Services less rent of shelter(16),2017-07-01,330.288
2754,Services less medical care services,2017-07-01,293.556
2755,Durables,2017-07-01,105.298
2756,Nondurables,2017-07-01,217.668
2757,Nondurables less food,2017-07-01,190.19
2758,Nondurables less food and beverages,2017-07-01,186.81
2759,"Nondurables less food, beverages, and apparel",2017-07-01,231.039
2760,Nondurables less food and apparel,2017-07-01,231.138
2761,Housing,2017-07-01,251.87
2762,Education and communication(5),2017-07-01,135.388
2763,Education(5),2017-07-01,252.115
2764,Communication(5),2017-07-01,74.131
2765,Information and information processing(5),2017-07-01,70.281
2766,"Information technology, hardware and services(18)",2017-07-01,7.611
2767,Recreation(5),2017-07-01,118.863
2768,Video and audio(5),2017-07-01,104.803
2769,"Pets, pet products and services(5)",2017-07-01,170.602
2770,Photography(5),2017-07-01,75.923
2771,Food and beverages,2017-07-01,249.93
2772,Domestically produced farm food,2017-07-01,247.134
2773,Other services,2017-07-01,346.663
2774,Apparel less footwear,2017-07-01,115.08
2775,Fuels and utilities,2017-07-01,242.119
2776,Household energy,2017-07-01,203.569
2777,Medical care,2017-07-01,476.126
2778,Transportation,2017-07-01,199.466
2779,Private transportation,2017-07-01,194.419
2780,New and used motor vehicles(5),2017-07-01,99.12
2781,Utilities and public transportation,2017-07-01,218.308
2782,Household furnishings and operations,2017-07-01,120.526
2783,Other goods and services,2017-07-01,434.033
2784,Personal care,2017-07-01,227.509
2785,,2017-07-01,
2786,All items,2017-08-01,245.519
2787,Food,2017-08-01,250.493
2788,Food at home,2017-08-01,238.843
2789,Cereals and bakery products,2017-08-01,272.544
2790,Cereals and cereal products,2017-08-01,228.343
2791,Flour and prepared flour mixes,2017-08-01,239.306
2792,Breakfast cereal(4),2017-08-01,223.789
2793,"Rice, pasta, cornmeal(4)",2017-08-01,236.573
2794,Rice(4)(5)(6),2017-08-01,161.49
2795,Bakery products(4),2017-08-01,297.819
2796,Bread(4)(5),2017-08-01,179.221
2797,White bread(4)(6),2017-08-01,325.016
2798,Bread other than white(4)(6),2017-08-01,346.502
2799,"Fresh biscuits, rolls, muffins(5)",2017-08-01,173.849
2800,"Cakes, cupcakes, and cookies",2017-08-01,282.774
2801,Cookies(6),2017-08-01,268.792
2802,Fresh cakes and cupcakes(4)(6),2017-08-01,301.397
2803,Other bakery products,2017-08-01,267.597
2804,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2017-08-01,295.854
2805,"Crackers, bread, and cracker products(6)",2017-08-01,307.319
2806,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2017-08-01,271.147
2807,"Meats, poultry, fish, and eggs",2017-08-01,247.985
2808,"Meats, poultry, and fish",2017-08-01,252.043
2809,Meats,2017-08-01,255.29
2810,Beef and veal,2017-08-01,304.918
2811,Uncooked ground beef(4),2017-08-01,273.406
2812,Uncooked beef roasts(4)(5),2017-08-01,224.824
2813,Uncooked beef steaks(5),2017-08-01,204.631
2814,Uncooked other beef and veal(4)(5),2017-08-01,239.288
2815,Pork,2017-08-01,216.559
2816,"Bacon, breakfast sausage, and related products(5)",2017-08-01,165.612
2817,Bacon and related products(6),2017-08-01,319.141
2818,Breakfast sausage and related products(5)(6),2017-08-01,143.545
2819,Ham,2017-08-01,209.868
2820,"Ham, excluding canned(6)",2017-08-01,234.419
2821,Pork chops(4),2017-08-01,186.454
2822,Other pork including roasts and picnics(5),2017-08-01,127.257
2823,Other meats,2017-08-01,222.844
2824,Frankfurters(6),2017-08-01,222.297
2825,Lunchmeats(5)(6),2017-08-01,145.14
2826,Lamb and organ meats(4)(6),2017-08-01,323.055
2827,Lamb and mutton(4)(5)(6),2017-08-01,
2828,Poultry(4),2017-08-01,232.404
2829,Chicken(4)(5),2017-08-01,149.715
2830,Fresh whole chicken(4)(6),2017-08-01,245.134
2831,Fresh and frozen chicken parts(4)(6),2017-08-01,222.9
2832,Other poultry including turkey(5),2017-08-01,150.718
2833,Fish and seafood,2017-08-01,288.424
2834,Fresh fish and seafood(5),2017-08-01,178.038
2835,Processed fish and seafood(5),2017-08-01,144.945
2836,Shelf stable fish and seafood(4)(6),2017-08-01,201.304
2837,Frozen fish and seafood(6),2017-08-01,305.243
2838,Eggs,2017-08-01,194.898
2839,Dairy and related products,2017-08-01,216.537
2840,Milk(4)(5),2017-08-01,138.336
2841,Fresh whole milk(6),2017-08-01,197.898
2842,Fresh milk other than whole(5)(6),2017-08-01,142.13
2843,Cheese and related products,2017-08-01,229.206
2844,Ice cream and related products,2017-08-01,216.519
2845,Other dairy and related products(4)(5),2017-08-01,146.965
2846,Fruits and vegetables,2017-08-01,295.009
2847,Fresh fruits and vegetables,2017-08-01,340.816
2848,Fresh fruits,2017-08-01,359.055
2849,Apples,2017-08-01,371.283
2850,Bananas(4),2017-08-01,195.153
2851,Citrus fruits(5),2017-08-01,265.994
2852,"Oranges, including tangerines(6)",2017-08-01,559.97
2853,Other fresh fruits(5),2017-08-01,110.131
2854,Fresh vegetables,2017-08-01,320.435
2855,Potatoes,2017-08-01,352.146
2856,Lettuce,2017-08-01,289.485
2857,Tomatoes(4),2017-08-01,319.472
2858,Other fresh vegetables,2017-08-01,323.841
2859,Processed fruits and vegetables(5),2017-08-01,156.312
2860,Canned fruits and vegetables(5),2017-08-01,159.613
2861,Canned fruits(5)(6),2017-08-01,157.382
2862,Canned vegetables(5)(6),2017-08-01,166.479
2863,Frozen fruits and vegetables(5),2017-08-01,150.392
2864,Frozen vegetables(6),2017-08-01,205.277
2865,Other processed fruits and vegetables including dried(5),2017-08-01,155.73
2866,"Dried beans, peas, and lentils(4)(5)(6)",2017-08-01,194.599
2867,Nonalcoholic beverages and beverage materials,2017-08-01,166.822
2868,Juices and nonalcoholic drinks(5),2017-08-01,128.694
2869,Carbonated drinks,2017-08-01,161.128
2870,Frozen noncarbonated juices and drinks(4)(5),2017-08-01,186.05
2871,Nonfrozen noncarbonated juices and drinks(5),2017-08-01,117.344
2872,Beverage materials including coffee and tea(5),2017-08-01,117.156
2873,Coffee,2017-08-01,197.426
2874,Roasted coffee(6),2017-08-01,205.573
2875,Instant coffee(4)(6),2017-08-01,197.549
2876,Other beverage materials including tea(4)(5),2017-08-01,127.118
2877,Other food at home,2017-08-01,209.905
2878,Sugar and sweets(4),2017-08-01,216.24
2879,Sugar and artificial sweeteners,2017-08-01,190.595
2880,Candy and chewing gum(4)(5),2017-08-01,144.943
2881,Other sweets(5),2017-08-01,155.424
2882,Fats and oils,2017-08-01,228.973
2883,Butter and margarine(5),2017-08-01,210.098
2884,Butter(6),2017-08-01,249.213
2885,Margarine(6),2017-08-01,304.532
2886,Salad dressing(5),2017-08-01,129.031
2887,Other fats and oils including peanut butter(5),2017-08-01,157.674
2888,Peanut butter(4)(5)(6),2017-08-01,151.861
2889,Other foods,2017-08-01,223.981
2890,Soups,2017-08-01,248.632
2891,Frozen and freeze dried prepared foods(4),2017-08-01,167.012
2892,Snacks(4),2017-08-01,252.565
2893,"Spices, seasonings, condiments, sauces",2017-08-01,240.519
2894,Salt and other seasonings and spices(5)(6),2017-08-01,153.582
2895,"Olives, pickles, relishes(4)(5)(6)",2017-08-01,135.346
2896,Sauces and gravies(5)(6),2017-08-01,137.484
2897,Other condiments(6),2017-08-01,281.88
2898,Baby food(4)(5),2017-08-01,158.564
2899,Other miscellaneous foods(4)(5),2017-08-01,130.625
2900,Prepared salads(4)(7)(6),2017-08-01,125.418
2901,Food away from home(4),2017-08-01,269.522
2902,Full service meals and snacks(4)(5),2017-08-01,167.448
2903,Limited service meals and snacks(4)(5),2017-08-01,172.321
2904,Food at employee sites and schools(5),2017-08-01,172.774
2905,Food at elementary and secondary schools(4)(8)(6),2017-08-01,143.069
2906,Food from vending machines and mobile vendors(4)(5),2017-08-01,154.971
2907,Other food away from home(4)(5),2017-08-01,185.074
2908,,2017-08-01,
2909,Energy,2017-08-01,205.894
2910,Energy commodities,2017-08-01,212.978
2911,Fuel oil and other fuels,2017-08-01,241.67
2912,Fuel oil(4),2017-08-01,226.59
2913,"Propane, kerosene, and firewood(9)",2017-08-01,310.619
2914,Motor fuel,2017-08-01,209.881
2915,Gasoline (all types),2017-08-01,209.0
2916,"Gasoline, unleaded regular(6)",2017-08-01,204.743
2917,"Gasoline, unleaded midgrade(10)(6)",2017-08-01,225.95
2918,"Gasoline, unleaded premium(6)",2017-08-01,220.999
2919,Other motor fuels(5),2017-08-01,185.016
2920,Energy services(11),2017-08-01,208.454
2921,Electricity(11),2017-08-01,219.078
2922,Utility (piped) gas service(11),2017-08-01,173.646
2923,,2017-08-01,
2924,All items less food and energy,2017-08-01,252.46
2925,Commodities less food and energy commodities,2017-08-01,143.895
2926,Household furnishings and supplies(12),2017-08-01,89.664
2927,Window and floor coverings and other linens(4)(5),2017-08-01,56.91
2928,Floor coverings(4)(5),2017-08-01,108.686
2929,Window coverings(4)(5),2017-08-01,65.34
2930,Other linens(4)(5),2017-08-01,43.526
2931,Furniture and bedding,2017-08-01,111.008
2932,Bedroom furniture(4),2017-08-01,130.199
2933,"Living room, kitchen, and dining room furniture(4)(5)",2017-08-01,84.161
2934,Other furniture(5),2017-08-01,68.115
2935,Infants' furniture(4)(8)(6),2017-08-01,95.769
2936,Appliances(5),2017-08-01,74.904
2937,Major appliances(5),2017-08-01,78.361
2938,Laundry equipment(6),2017-08-01,87.476
2939,Other appliances(4)(5),2017-08-01,65.894
2940,Other household equipment and furnishings(5),2017-08-01,53.063
2941,"Clocks, lamps, and decorator items(4)",2017-08-01,39.021
2942,Indoor plants and flowers(13),2017-08-01,128.244
2943,Dishes and flatware(4)(5),2017-08-01,53.445
2944,Nonelectric cookware and tableware(5),2017-08-01,86.753
2945,"Tools, hardware, outdoor equipment and supplies(5)",2017-08-01,89.05
2946,"Tools, hardware and supplies(4)(5)",2017-08-01,97.919
2947,Outdoor equipment and supplies(5),2017-08-01,84.819
2948,Housekeeping supplies(4),2017-08-01,184.663
2949,Household cleaning products(5),2017-08-01,117.121
2950,Household paper products(4)(5),2017-08-01,168.86
2951,Miscellaneous household products(4)(5),2017-08-01,117.263
2952,Apparel,2017-08-01,124.147
2953,Men's and boys' apparel,2017-08-01,115.875
2954,Men's apparel,2017-08-01,118.882
2955,"Men's suits, sport coats, and outerwear",2017-08-01,106.506
2956,Men's furnishings,2017-08-01,149.489
2957,Men's shirts and sweaters(5),2017-08-01,76.851
2958,Men's pants and shorts,2017-08-01,117.903
2959,Boys' apparel,2017-08-01,103.611
2960,Women's and girls' apparel,2017-08-01,108.996
2961,Women's apparel,2017-08-01,112.207
2962,Women's outerwear,2017-08-01,111.401
2963,Women's dresses,2017-08-01,118.513
2964,Women's suits and separates(5),2017-08-01,78.124
2965,"Women's underwear, nightwear, sportswear and accessories(5)",2017-08-01,106.382
2966,Girls' apparel,2017-08-01,93.868
2967,Footwear,2017-08-01,135.684
2968,Men's footwear(4),2017-08-01,138.72
2969,Boys' and girls' footwear,2017-08-01,149.968
2970,Women's footwear,2017-08-01,126.306
2971,Infants' and toddlers' apparel,2017-08-01,112.687
2972,Jewelry and watches(9),2017-08-01,177.005
2973,Watches(4)(9),2017-08-01,139.872
2974,Jewelry(9),2017-08-01,180.853
2975,Transportation commodities less motor fuel(12),2017-08-01,104.021
2976,New vehicles,2017-08-01,145.712
2977,New cars and trucks(5)(6),2017-08-01,100.97
2978,New cars(6),2017-08-01,141.066
2979,New trucks(14)(6),2017-08-01,155.613
2980,Used cars and trucks,2017-08-01,139.35
2981,Motor vehicle parts and equipment(4),2017-08-01,143.368
2982,Tires(4),2017-08-01,124.169
2983,Vehicle accessories other than tires(4)(5),2017-08-01,168.317
2984,Vehicle parts and equipment other than tires(4)(6),2017-08-01,158.782
2985,"Motor oil, coolant, and fluids(4)(6)",2017-08-01,377.363
2986,Medical care commodities,2017-08-01,381.114
2987,Medicinal drugs(4)(12),2017-08-01,124.838
2988,Prescription drugs(11),2017-08-01,526.105
2989,Nonprescription drugs(4)(12),2017-08-01,98.057
2990,Medical equipment and supplies(4)(12),2017-08-01,99.211
2991,Recreation commodities(12),2017-08-01,82.572
2992,Video and audio products(12),2017-08-01,49.554
2993,Televisions,2017-08-01,2.38
2994,Other video equipment(5),2017-08-01,9.829
2995,Audio equipment(4),2017-08-01,30.783
2996,Recorded music and music subscriptions(4)(5),2017-08-01,89.787
2997,Pets and pet products(4),2017-08-01,197.378
2998,Pet food(4)(5)(6),2017-08-01,151.374
2999,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2017-08-01,113.086
3000,Sporting goods,2017-08-01,110.166
3001,Sports vehicles including bicycles(4),2017-08-01,143.375
3002,Sports equipment,2017-08-01,81.565
3003,Photographic equipment and supplies,2017-08-01,56.308
3004,Film and photographic supplies(4)(5)(6),2017-08-01,
3005,Photographic equipment(5)(6),2017-08-01,23.234
3006,Recreational reading materials(4),2017-08-01,239.954
3007,Newspapers and magazines(4)(5),2017-08-01,170.457
3008,Recreational books(4)(5),2017-08-01,94.719
3009,Other recreational goods(5),2017-08-01,39.831
3010,Toys,2017-08-01,36.401
3011,"Toys, games, hobbies and playground equipment(5)(6)",2017-08-01,44.603
3012,"Sewing machines, fabric and supplies(4)(5)",2017-08-01,93.885
3013,Music instruments and accessories(4)(5),2017-08-01,101.734
3014,Education and communication commodities(12),2017-08-01,77.681
3015,Educational books and supplies,2017-08-01,690.041
3016,College textbooks(4)(15)(6),2017-08-01,241.516
3017,Information technology commodities(12),2017-08-01,57.218
3018,Personal computers and peripheral equipment(7),2017-08-01,42.451
3019,Computer software and accessories(4)(5),2017-08-01,33.425
3020,"Telephone hardware, calculators, and other consumer information items(4)(5)",2017-08-01,20.065
3021,Alcoholic beverages,2017-08-01,245.042
3022,Alcoholic beverages at home,2017-08-01,199.382
3023,"Beer, ale, and other malt beverages at home",2017-08-01,221.502
3024,Distilled spirits at home,2017-08-01,192.246
3025,Whiskey at home(4)(6),2017-08-01,206.512
3026,"Distilled spirits, excluding whiskey, at home(6)",2017-08-01,187.181
3027,Wine at home,2017-08-01,167.32
3028,Alcoholic beverages away from home(4),2017-08-01,344.593
3029,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2017-08-01,170.773
3030,Wine away from home(4)(5)(6),2017-08-01,183.532
3031,Distilled spirits away from home(4)(5)(6),2017-08-01,186.491
3032,Other goods(12),2017-08-01,110.944
3033,Tobacco and smoking products,2017-08-01,1029.619
3034,Cigarettes(5),2017-08-01,421.034
3035,Tobacco products other than cigarettes(4)(5),2017-08-01,263.441
3036,Personal care products(4),2017-08-01,160.678
3037,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2017-08-01,101.219
3038,"Cosmetics, perfume, bath, nail preparations and implements(4)",2017-08-01,186.852
3039,Miscellaneous personal goods(5),2017-08-01,76.832
3040,"Stationery, stationery supplies, gift wrap(6)",2017-08-01,145.313
3041,Infants' equipment(4)(8)(6),2017-08-01,77.642
3042,Services less energy services,2017-08-01,319.559
3043,Shelter,2017-08-01,299.157
3044,Rent of shelter(16),2017-08-01,311.749
3045,Rent of primary residence(11),2017-08-01,309.479
3046,Lodging away from home(5),2017-08-01,164.45
3047,"Housing at school, excluding board(11)(16)",2017-08-01,538.368
3048,Other lodging away from home including hotels and motels,2017-08-01,338.992
3049,Owners' equivalent rent of residences(11)(16),2017-08-01,306.201
3050,Owners' equivalent rent of primary residence(11)(16),2017-08-01,306.198
3051,Tenants' and household insurance(4)(5),2017-08-01,149.386
3052,Water and sewer and trash collection services(5),2017-08-01,229.772
3053,Water and sewerage maintenance(11),2017-08-01,535.029
3054,Garbage and trash collection(4)(14),2017-08-01,448.717
3055,Household operations(4)(5),2017-08-01,177.038
3056,Domestic services(4)(5),2017-08-01,
3057,Gardening and lawncare services(4)(5),2017-08-01,179.552
3058,"Moving, storage, freight expense(5)",2017-08-01,157.139
3059,Repair of household items(4)(5),2017-08-01,241.062
3060,Medical care services,2017-08-01,507.39
3061,Professional services,2017-08-01,374.744
3062,Physicians' services(11),2017-08-01,378.99
3063,Dental services(11),2017-08-01,473.689
3064,Eyeglasses and eye care(4)(9),2017-08-01,187.432
3065,Services by other medical professionals(4)(11)(9),2017-08-01,236.129
