,Expenditure category,Date,Unadjusted CPI Index
2225,Alcoholic beverages,2020-06-01,258.033
2226,Alcoholic beverages at home,2020-06-01,209.412
2227,"Beer, ale, and other malt beverages at home",2020-06-01,238.315
2228,Distilled spirits at home,2020-06-01,196.88
2229,Whiskey at home(4)(6),2020-06-01,207.329
2230,"Distilled spirits, excluding whiskey, at home(4)(6)",2020-06-01,193.447
2231,Wine at home,2020-06-01,172.553
2232,Alcoholic beverages away from home(4),2020-06-01,364.722
2233,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2020-06-01,178.799
2234,Wine away from home(4)(5)(6),2020-06-01,197.338
2235,Distilled spirits away from home(4)(5)(6),2020-06-01,198.655
2236,Other goods(11),2020-06-01,116.723
2237,Tobacco and smoking products,2020-06-01,1165.761
2238,Cigarettes(5),2020-06-01,479.396
2239,Tobacco products other than cigarettes(4)(5),2020-06-01,283.295
2240,Personal care products(4),2020-06-01,159.331
2241,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2020-06-01,103.413
2242,"Cosmetics, perfume, bath, nail preparations and implements(4)",2020-06-01,178.426
2243,Miscellaneous personal goods(5),2020-06-01,77.964
2244,"Stationery, stationery supplies, gift wrap(6)",2020-06-01,161.682
2245,Infants' equipment(4)(8)(6),2020-06-01,79.812
2246,Services less energy services,2020-06-01,343.713
2247,Shelter,2020-06-01,325.814
2248,Rent of shelter(15),2020-06-01,339.822
2249,Rent of primary residence,2020-06-01,341.294
2250,Lodging away from home(5),2020-06-01,152.721
2251,"Housing at school, excluding board(15)",2020-06-01,570.96
2252,Other lodging away from home including hotels and motels,2020-06-01,308.264
2253,Owners' equivalent rent of residences(15),2020-06-01,334.424
2254,Owners' equivalent rent of primary residence(15),2020-06-01,334.454
2255,Tenants' and household insurance(4)(5),2020-06-01,150.444
2256,Water and sewer and trash collection services(5),2020-06-01,251.435
2257,Water and sewerage maintenance,2020-06-01,583.204
2258,Garbage and trash collection(4)(13),2020-06-01,496.679
2259,Household operations(4)(5),2020-06-01,199.375
2260,Domestic services(4)(5),2020-06-01,173.452
2261,Gardening and lawncare services(4)(5),2020-06-01,215.735
2262,"Moving, storage, freight expense(4)(5)",2020-06-01,171.168
2263,Repair of household items(4)(5),2020-06-01,268.257
2264,Medical care services,2020-06-01,564.754
2265,Professional services,2020-06-01,390.982
2266,Physicians' services,2020-06-01,390.718
2267,Dental services,2020-06-01,513.83
2268,Eyeglasses and eye care(4)(9),2020-06-01,193.585
2269,Services by other medical professionals(4)(9),2020-06-01,242.115
2270,Hospital and related services,2020-06-01,920.358
2271,Hospital services(16),2020-06-01,352.794
2272,Inpatient hospital services(16)(6),2020-06-01,343.004
2273,Outpatient hospital services(9)(6),2020-06-01,768.096
2274,Nursing homes and adult day services(16),2020-06-01,241.234
2275,Care of invalids and elderly at home(4)(8),2020-06-01,
2276,Health insurance(4)(8),2020-06-01,182.508
2277,Transportation services,2020-06-01,303.942
2278,Leased cars and trucks(4)(14),2020-06-01,
2279,Car and truck rental(5),2020-06-01,120.904
2280,Motor vehicle maintenance and repair(4),2020-06-01,305.736
2281,Motor vehicle body work(4),2020-06-01,325.233
2282,Motor vehicle maintenance and servicing(4),2020-06-01,276.647
2283,Motor vehicle repair(4)(5),2020-06-01,186.976
2284,Motor vehicle insurance,2020-06-01,511.639
2285,Motor vehicle fees(4)(5),2020-06-01,193.609
2286,State motor vehicle registration and license fees(4)(5),2020-06-01,184.853
2287,Parking and other fees(4)(5),2020-06-01,208.479
2288,Parking fees and tolls(5)(6),2020-06-01,234.946
2289,Automobile service clubs(4)(5)(6),2020-06-01,121.116
2290,Public transportation,2020-06-01,219.68
2291,Airline fares,2020-06-01,206.066
2292,Other intercity transportation,2020-06-01,147.635
2293,Intercity bus fare(4)(7)(6),2020-06-01,
2294,Intercity train fare(4)(7)(6),2020-06-01,
2295,Ship fare(4)(5)(6),2020-06-01,59.397
2296,Intracity transportation(4),2020-06-01,318.72
2297,Intracity mass transit(4)(11)(6),2020-06-01,128.096
2298,Recreation services(11),2020-06-01,127.925
2299,Video and audio services(11),2020-06-01,131.234
2300,Cable and satellite television service(13),2020-06-01,495.854
2301,"Video discs and other media, including rental of video(4)(5)",2020-06-01,69.366
2302,Video discs and other media(4)(5)(6),2020-06-01,33.999
2303,Rental of video discs and other media(4)(5)(6),2020-06-01,136.91
2304,Pet services including veterinary(5),2020-06-01,261.701
2305,Pet services(4)(5)(6),2020-06-01,201.065
2306,Veterinarian services(5)(6),2020-06-01,275.904
2307,Photographers and photo processing(4)(5),2020-06-01,122.546
2308,Photographer fees(4)(5)(6),2020-06-01,
2309,Photo processing(4)(5)(6),2020-06-01,
2310,Other recreation services(5),2020-06-01,176.613
2311,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2020-06-01,145.961
2312,Admissions,2020-06-01,405.896
2313,"Admission to movies, theaters, and concerts(4)(5)(6)",2020-06-01,193.557
2314,Admission to sporting events(4)(5)(6),2020-06-01,240.494
2315,Fees for lessons or instructions(4)(9),2020-06-01,323.188
2316,Education and communication services(11),2020-06-01,112.577
2317,"Tuition, other school fees, and childcare",2020-06-01,775.642
2318,College tuition and fees,2020-06-01,874.774
2319,Elementary and high school tuition and fees,2020-06-01,885.269
2320,Day care and preschool(12),2020-06-01,311.779
2321,Technical and business school tuition and fees(5),2020-06-01,259.408
2322,Postage and delivery services(5),2020-06-01,202.921
2323,Postage,2020-06-01,320.396
2324,Delivery services(5),2020-06-01,315.816
2325,Telephone services(4)(5),2020-06-01,90.481
2326,Wireless telephone services(4)(5),2020-06-01,46.322
2327,Land-line telephone services(4)(11),2020-06-01,128.169
2328,Internet services and electronic information providers(5),2020-06-01,77.936
2329,Other personal services(4)(11),2020-06-01,128.27
2330,Personal care services(4),2020-06-01,282.026
2331,Haircuts and other personal care services(4)(5),2020-06-01,172.082
2332,Miscellaneous personal services,2020-06-01,457.128
2333,Legal services(4)(9),2020-06-01,368.924
2334,Funeral expenses(4)(9),2020-06-01,343.031
2335,Laundry and dry cleaning services(4)(5),2020-06-01,179.705
2336,Apparel services other than laundry and dry cleaning(4)(5),2020-06-01,207.563
2337,Financial services(9),2020-06-01,372.023
2338,Checking account and other bank services(4)(5)(6),2020-06-01,175.899
2339,Tax return preparation and other accounting fees(4)(5)(6),2020-06-01,259.709
2340,,2020-06-01,
2341,Special aggregate indexes,2020-06-01,
2342,,2020-06-01,
2343,All items less food,2020-06-01,255.9
2344,All items less shelter,2020-06-01,234.316
2345,All items less food and shelter,2020-06-01,225.426
2346,"All items less food, shelter, and energy",2020-06-01,233.39
2347,"All items less food, shelter, energy, and used cars and trucks",2020-06-01,239.436
2348,All items less medical care,2020-06-01,245.207
2349,All items less energy,2020-06-01,266.097
2350,Commodities,2020-06-01,183.619
2351,"Commodities less food, energy, and used cars and trucks",2020-06-01,144.249
2352,Commodities less food,2020-06-01,146.906
2353,Commodities less food and beverages,2020-06-01,143.229
2354,Services,2020-06-01,331.166
2355,Services less rent of shelter(15),2020-06-01,346.852
2356,Services less medical care services,2020-06-01,313.494
2357,Durables,2020-06-01,104.188
2358,Nondurables,2020-06-01,224.283
2359,Nondurables less food,2020-06-01,186.445
2360,Nondurables less food and beverages,2020-06-01,181.931
2361,"Nondurables less food, beverages, and apparel",2020-06-01,227.698
2362,Nondurables less food and apparel,2020-06-01,229.496
2363,Housing,2020-06-01,271.831
2364,Education and communication(5),2020-06-01,139.258
2365,Education(5),2020-06-01,269.993
2366,Communication(5),2020-06-01,73.655
2367,Information and information processing(5),2020-06-01,69.564
2368,"Information technology, hardware and services(17)",2020-06-01,7.328
2369,Recreation(5),2020-06-01,122.015
2370,Video and audio(5),2020-06-01,106.214
2371,"Pets, pet products and services(5)",2020-06-01,178.984
2372,Photography(5),2020-06-01,75.566
2373,Food and beverages,2020-06-01,269.051
2374,Domestically produced farm food,2020-06-01,263.731
2375,Other services,2020-06-01,366.375
2376,Apparel less footwear,2020-06-01,107.117
2377,Fuels and utilities,2020-06-01,244.717
2378,Household energy,2020-06-01,200.599
2379,Medical care,2020-06-01,520.734
2380,Transportation,2020-06-01,195.609
2381,Private transportation,2020-06-01,193.105
2382,New and used motor vehicles(5),2020-06-01,98.565
2383,Utilities and public transportation,2020-06-01,216.77
2384,Household furnishings and operations,2020-06-01,125.997
2385,Other goods and services,2020-06-01,462.149
2386,Personal care(4),2020-06-01,238.444
2387,,2020-06-01,
2388,All items,2020-07-01,259.101
2389,Food,2020-07-01,268.863
2390,Food at home,2020-07-01,252.563
2391,Cereals and bakery products,2020-07-01,285.204
2392,Cereals and cereal products,2020-07-01,234.667
2393,Flour and prepared flour mixes,2020-07-01,243.504
2394,Breakfast cereal(4),2020-07-01,226.335
2395,"Rice, pasta, cornmeal(4)",2020-07-01,247.693
2396,Rice(4)(5)(6),2020-07-01,167.349
2397,Bakery products(4),2020-07-01,314.422
2398,Bread(4)(5),2020-07-01,190.894
2399,White bread(4)(6),2020-07-01,347.792
2400,Bread other than white(4)(6),2020-07-01,369.721
2401,"Fresh biscuits, rolls, muffins(5)",2020-07-01,183.603
2402,"Cakes, cupcakes, and cookies",2020-07-01,296.97
2403,Cookies(4)(6),2020-07-01,278.336
2404,Fresh cakes and cupcakes(4)(6),2020-07-01,320.66
2405,Other bakery products,2020-07-01,281.017
2406,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2020-07-01,327.321
2407,"Crackers, bread, and cracker products(6)",2020-07-01,320.73
2408,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2020-07-01,275.362
2409,"Meats, poultry, fish, and eggs",2020-07-01,271.028
2410,"Meats, poultry, and fish",2020-07-01,275.995
2411,Meats,2020-07-01,283.826
2412,Beef and veal,2020-07-01,354.009
2413,Uncooked ground beef(4),2020-07-01,309.349
2414,Uncooked beef roasts(4)(5),2020-07-01,280.565
2415,Uncooked beef steaks(5),2020-07-01,236.773
2416,Uncooked other beef and veal(4)(5),2020-07-01,280.408
2417,Pork,2020-07-01,233.416
2418,"Bacon, breakfast sausage, and related products(5)",2020-07-01,171.441
2419,Bacon and related products(6),2020-07-01,320.309
2420,Breakfast sausage and related products(5)(6),2020-07-01,155.664
2421,Ham,2020-07-01,217.932
2422,"Ham, excluding canned(6)",2020-07-01,243.74
2423,Pork chops(4),2020-07-01,218.186
2424,"Other pork including roasts, steaks, and ribs(5)",2020-07-01,143.896
2425,Other meats,2020-07-01,236.269
2426,Frankfurters(6),2020-07-01,259.381
2427,Lunchmeats(5)(6),2020-07-01,151.09
2428,Lamb and organ meats(4)(6),2020-07-01,
2429,Lamb and mutton(4)(5)(6),2020-07-01,
2430,Poultry(4),2020-07-01,247.459
2431,Chicken(4)(5),2020-07-01,159.299
2432,Fresh whole chicken(4)(6),2020-07-01,268.191
2433,Fresh and frozen chicken parts(4)(6),2020-07-01,235.603
2434,Other uncooked poultry including turkey(5),2020-07-01,160.975
2435,Fish and seafood,2020-07-01,308.877
2436,Fresh fish and seafood(5),2020-07-01,192.804
2437,Processed fish and seafood(5),2020-07-01,153.583
2438,Shelf stable fish and seafood(4)(6),2020-07-01,223.545
2439,Frozen fish and seafood(6),2020-07-01,318.333
2440,Eggs,2020-07-01,206.072
2441,Dairy and related products,2020-07-01,227.114
2442,Milk(5),2020-07-01,146.046
2443,Fresh whole milk(6),2020-07-01,209.485
2444,Fresh milk other than whole(5)(6),2020-07-01,150.672
2445,Cheese and related products(4),2020-07-01,238.402
2446,Ice cream and related products,2020-07-01,229.501
2447,Other dairy and related products(4)(5),2020-07-01,153.702
2448,Fruits and vegetables,2020-07-01,306.123
2449,Fresh fruits and vegetables,2020-07-01,352.504
2450,Fresh fruits,2020-07-01,353.685
2451,Apples,2020-07-01,330.308
2452,Bananas(4),2020-07-01,192.992
2453,Citrus fruits(5),2020-07-01,264.26
2454,"Oranges, including tangerines(6)",2020-07-01,524.195
2455,Other fresh fruits(5),2020-07-01,113.149
2456,Fresh vegetables,2020-07-01,349.617
2457,Potatoes,2020-07-01,397.984
2458,Lettuce(4),2020-07-01,327.74
2459,Tomatoes,2020-07-01,349.717
2460,Other fresh vegetables,2020-07-01,345.876
2461,Processed fruits and vegetables(5),2020-07-01,164.22
2462,Canned fruits and vegetables(5),2020-07-01,171.562
2463,Canned fruits(5)(6),2020-07-01,164.113
2464,Canned vegetables(5)(6),2020-07-01,182.754
2465,Frozen fruits and vegetables(5),2020-07-01,152.077
2466,Frozen vegetables(6),2020-07-01,209.112
2467,Other processed fruits and vegetables including dried(5),2020-07-01,161.714
2468,"Dried beans, peas, and lentils(4)(5)(6)",2020-07-01,195.472
2469,Nonalcoholic beverages and beverage materials,2020-07-01,178.167
2470,Juices and nonalcoholic drinks(5),2020-07-01,140.747
2471,Carbonated drinks,2020-07-01,181.699
2472,Frozen noncarbonated juices and drinks(4)(5),2020-07-01,180.623
2473,Nonfrozen noncarbonated juices and drinks(5),2020-07-01,125.79
2474,Beverage materials including coffee and tea(5),2020-07-01,118.026
2475,Coffee,2020-07-01,195.196
2476,Roasted coffee(6),2020-07-01,203.915
2477,Instant coffee(4)(6),2020-07-01,187.589
2478,Other beverage materials including tea(4)(5),2020-07-01,132.234
2479,Other food at home,2020-07-01,219.254
2480,Sugar and sweets(4),2020-07-01,225.011
2481,Sugar and sugar substitutes,2020-07-01,201.436
2482,Candy and chewing gum(4)(5),2020-07-01,151.83
2483,Other sweets(5),2020-07-01,157.339
2484,Fats and oils,2020-07-01,231.628
2485,Butter and margarine(5),2020-07-01,209.209
2486,Butter(6),2020-07-01,251.324
2487,Margarine(6),2020-07-01,308.345
2488,Salad dressing(5),2020-07-01,131.668
2489,Other fats and oils including peanut butter(5),2020-07-01,160.392
2490,Peanut butter(4)(5)(6),2020-07-01,160.678
2491,Other foods,2020-07-01,235.174
2492,Soups,2020-07-01,260.599
2493,Frozen and freeze dried prepared foods,2020-07-01,174.231
2494,Snacks(4),2020-07-01,264.843
2495,"Spices, seasonings, condiments, sauces",2020-07-01,249.663
2496,Salt and other seasonings and spices(5)(6),2020-07-01,157.353
2497,"Olives, pickles, relishes(4)(5)(6)",2020-07-01,145.746
2498,Sauces and gravies(5)(6),2020-07-01,144.213
2499,Other condiments(6),2020-07-01,284.848
2500,Baby food(4)(5),2020-07-01,173.111
2501,Other miscellaneous foods(5),2020-07-01,138.366
2502,Prepared salads(4)(7)(6),2020-07-01,126.5
2503,Food away from home(4),2020-07-01,294.599
2504,Full service meals and snacks(4)(5),2020-07-01,182.035
2505,Limited service meals and snacks(4)(5),2020-07-01,190.472
2506,Food at employee sites and schools(5),2020-07-01,
2507,Food at elementary and secondary schools(4)(8)(6),2020-07-01,
2508,Food from vending machines and mobile vendors(4)(5),2020-07-01,170.286
2509,Other food away from home(4)(5),2020-07-01,200.591
2510,,2020-07-01,
2511,Energy,2020-07-01,197.665
2512,Energy commodities,2020-07-01,198.365
2513,Fuel oil and other fuels,2020-07-01,224.92
2514,Fuel oil,2020-07-01,203.084
2515,"Propane, kerosene, and firewood(9)",2020-07-01,309.156
2516,Motor fuel,2020-07-01,195.317
2517,Gasoline (all types),2020-07-01,194.397
2518,"Gasoline, unleaded regular(6)",2020-07-01,189.142
2519,"Gasoline, unleaded midgrade(10)(6)",2020-07-01,215.88
2520,"Gasoline, unleaded premium(6)",2020-07-01,214.932
2521,Other motor fuels(5),2020-07-01,180.8
2522,Energy services,2020-07-01,206.388
2523,Electricity,2020-07-01,218.82
2524,Utility (piped) gas service,2020-07-01,166.536
2525,,2020-07-01,
2526,All items less food and energy,2020-07-01,267.703
2527,Commodities less food and energy commodities,2020-07-01,143.696
2528,Household furnishings and supplies(11),2020-07-01,92.323
2529,Window and floor coverings and other linens(4)(5),2020-07-01,57.389
2530,Floor coverings(4)(5),2020-07-01,111.588
2531,Window coverings(4)(5),2020-07-01,64.612
2532,Other linens(4)(5),2020-07-01,44.027
2533,Furniture and bedding(4),2020-07-01,112.222
2534,Bedroom furniture(4),2020-07-01,126.29
2535,"Living room, kitchen, and dining room furniture(4)(5)",2020-07-01,86.601
2536,Other furniture(4)(5),2020-07-01,71.121
2537,Infants' furniture(4)(8)(6),2020-07-01,112.704
2538,Appliances(5),2020-07-01,80.364
2539,Major appliances(5),2020-07-01,88.289
2540,Laundry equipment(6),2020-07-01,100.146
2541,Other appliances(5),2020-07-01,69.181
2542,Other household equipment and furnishings(5),2020-07-01,50.317
2543,"Clocks, lamps, and decorator items(4)",2020-07-01,36.823
2544,Indoor plants and flowers(12),2020-07-01,133.635
2545,Dishes and flatware(4)(5),2020-07-01,47.269
2546,Nonelectric cookware and tableware(5),2020-07-01,78.639
2547,"Tools, hardware, outdoor equipment and supplies(5)",2020-07-01,92.889
2548,"Tools, hardware and supplies(4)(5)",2020-07-01,100.52
2549,Outdoor equipment and supplies(5),2020-07-01,89.315
2550,Housekeeping supplies(4),2020-07-01,200.321
2551,Household cleaning products(4)(5),2020-07-01,126.653
2552,Household paper products(4)(5),2020-07-01,193.457
2553,Miscellaneous household products(4)(5),2020-07-01,122.471
2554,Apparel,2020-07-01,114.267
2555,Men's and boys' apparel,2020-07-01,110.29
2556,Men's apparel,2020-07-01,112.189
2557,"Men's suits, sport coats, and outerwear",2020-07-01,92.564
2558,"Men's underwear, nightwear, swimwear, and accessories(4)",2020-07-01,157.693
2559,Men's shirts and sweaters(5),2020-07-01,67.097
2560,Men's pants and shorts,2020-07-01,113.384
2561,Boys' apparel,2020-07-01,100.961
2562,Women's and girls' apparel,2020-07-01,94.209
2563,Women's apparel,2020-07-01,95.168
2564,Women's outerwear,2020-07-01,88.076
2565,Women's dresses,2020-07-01,82.653
2566,Women's suits and separates(5),2020-07-01,66.158
2567,"Women's underwear, nightwear, swimwear, and accessories(5)",2020-07-01,97.329
2568,Girls' apparel,2020-07-01,89.22
2569,Footwear,2020-07-01,130.666
2570,Men's footwear(4),2020-07-01,137.337
2571,Boys' and girls' footwear,2020-07-01,148.749
2572,Women's footwear,2020-07-01,116.826
2573,Infants' and toddlers' apparel,2020-07-01,112.987
2574,Jewelry and watches(9),2020-07-01,172.855
2575,Watches(4)(9),2020-07-01,141.982
2576,Jewelry(9),2020-07-01,170.675
2577,Transportation commodities less motor fuel(11),2020-07-01,105.807
2578,New vehicles,2020-07-01,147.803
2579,New cars and trucks(5)(6),2020-07-01,102.425
2580,New cars(6),2020-07-01,144.381
2581,New trucks(13)(6),2020-07-01,157.168
2582,Used cars and trucks,2020-07-01,141.493
2583,Motor vehicle parts and equipment(4),2020-07-01,148.123
2584,Tires(4),2020-07-01,124.958
2585,Vehicle accessories other than tires(4)(5),2020-07-01,181.028
2586,Vehicle parts and equipment other than tires(4)(6),2020-07-01,171.761
2587,"Motor oil, coolant, and fluids(4)(6)",2020-07-01,397.977
2588,Medical care commodities,2020-07-01,384.377
2589,Medicinal drugs(11),2020-07-01,125.809
2590,Prescription drugs,2020-07-01,533.551
2591,Nonprescription drugs(4)(11),2020-07-01,96.423
2592,Medical equipment and supplies(4)(11),2020-07-01,102.184
2593,Recreation commodities(11),2020-07-01,78.591
2594,Video and audio products(11),2020-07-01,36.658
2595,Televisions,2020-07-01,1.362
2596,Other video equipment(5),2020-07-01,9.531
2597,Audio equipment(4),2020-07-01,26.775
2598,Recorded music and music subscriptions(4)(5),2020-07-01,78.984
2599,Pets and pet products(4),2020-07-01,200.726
2600,Pet food(4)(5)(6),2020-07-01,154.041
2601,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2020-07-01,114.255
2602,Sporting goods,2020-07-01,114.094
2603,Sports vehicles including bicycles(4),2020-07-01,159.858
2604,Sports equipment,2020-07-01,76.212
2605,Photographic equipment and supplies,2020-07-01,56.868
2606,Film and photographic supplies(4)(5)(6),2020-07-01,
2607,Photographic equipment(5)(6),2020-07-01,23.549
2608,Recreational reading materials(4),2020-07-01,268.818
2609,Newspapers and magazines(4)(5),2020-07-01,200.192
2610,Recreational books(4)(5),2020-07-01,98.37
2611,Other recreational goods(5),2020-07-01,32.9
2612,Toys,2020-07-01,28.496
2613,"Toys, games, hobbies and playground equipment(5)(6)",2020-07-01,36.54
2614,"Sewing machines, fabric and supplies(4)(5)",2020-07-01,96.08
2615,Music instruments and accessories(4)(5),2020-07-01,105.829
2616,Education and communication commodities(11),2020-07-01,69.071
2617,Educational books and supplies,2020-07-01,677.979
2618,College textbooks(4)(14)(6),2020-07-01,233.885
2619,Information technology commodities(11),2020-07-01,49.223
2620,"Computers, peripherals, and smart home assistants(7)",2020-07-01,38.686
2621,Computer software and accessories(4)(5),2020-07-01,26.661
2622,"Telephone hardware, calculators, and other consumer information items(5)",2020-07-01,14.014
2623,Alcoholic beverages,2020-07-01,256.96
2624,Alcoholic beverages at home,2020-07-01,209.356
2625,"Beer, ale, and other malt beverages at home",2020-07-01,238.526
2626,Distilled spirits at home,2020-07-01,196.056
2627,Whiskey at home(4)(6),2020-07-01,210.312
2628,"Distilled spirits, excluding whiskey, at home(4)(6)",2020-07-01,191.909
2629,Wine at home,2020-07-01,172.58
2630,Alcoholic beverages away from home(4),2020-07-01,361.401
2631,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2020-07-01,175.864
2632,Wine away from home(4)(5)(6),2020-07-01,195.772
2633,Distilled spirits away from home(4)(5)(6),2020-07-01,197.85
2634,Other goods(11),2020-07-01,116.796
2635,Tobacco and smoking products,2020-07-01,1178.054
2636,Cigarettes(5),2020-07-01,484.649
2637,Tobacco products other than cigarettes(4)(5),2020-07-01,285.28
2638,Personal care products(4),2020-07-01,160.218
2639,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2020-07-01,104.003
2640,"Cosmetics, perfume, bath, nail preparations and implements(4)",2020-07-01,179.374
2641,Miscellaneous personal goods(5),2020-07-01,74.515
2642,"Stationery, stationery supplies, gift wrap(6)",2020-07-01,153.173
2643,Infants' equipment(4)(8)(6),2020-07-01,
2644,Services less energy services,2020-07-01,345.493
2645,Shelter,2020-07-01,326.58
2646,Rent of shelter(15),2020-07-01,340.618
2647,Rent of primary residence,2020-07-01,341.95
2648,Lodging away from home(5),2020-07-01,154.349
2649,"Housing at school, excluding board(15)",2020-07-01,572.43
2650,Other lodging away from home including hotels and motels,2020-07-01,311.901
2651,Owners' equivalent rent of residences(15),2020-07-01,335.144
2652,Owners' equivalent rent of primary residence(15),2020-07-01,335.174
2653,Tenants' and household insurance(4)(5),2020-07-01,150.869
2654,Water and sewer and trash collection services(5),2020-07-01,252.401
2655,Water and sewerage maintenance,2020-07-01,585.456
2656,Garbage and trash collection(4)(13),2020-07-01,498.564
2657,Household operations(4)(5),2020-07-01,200.071
2658,Domestic services(4)(5),2020-07-01,173.936
2659,Gardening and lawncare services(4)(5),2020-07-01,215.709
2660,"Moving, storage, freight expense(4)(5)",2020-07-01,175.189
2661,Repair of household items(4)(5),2020-07-01,268.305
2662,Medical care services,2020-07-01,567.299
2663,Professional services,2020-07-01,392.585
2664,Physicians' services,2020-07-01,392.928
2665,Dental services,2020-07-01,516.437
2666,Eyeglasses and eye care(4)(9),2020-07-01,193.121
2667,Services by other medical professionals(4)(9),2020-07-01,242.38
2668,Hospital and related services,2020-07-01,921.834
2669,Hospital services(16),2020-07-01,353.381
2670,Inpatient hospital services(16)(6),2020-07-01,343.534
2671,Outpatient hospital services(9)(6),2020-07-01,770.094
2672,Nursing homes and adult day services(16),2020-07-01,241.7
2673,Care of invalids and elderly at home(4)(8),2020-07-01,127.651
2674,Health insurance(4)(8),2020-07-01,184.569
2675,Transportation services,2020-07-01,312.938
2676,Leased cars and trucks(4)(14),2020-07-01,
2677,Car and truck rental(5),2020-07-01,136.483
2678,Motor vehicle maintenance and repair(4),2020-07-01,305.573
2679,Motor vehicle body work(4),2020-07-01,324.397
2680,Motor vehicle maintenance and servicing(4),2020-07-01,276.98
2681,Motor vehicle repair(4)(5),2020-07-01,186.342
2682,Motor vehicle insurance,2020-07-01,558.276
2683,Motor vehicle fees(4)(5),2020-07-01,194.807
2684,State motor vehicle registration and license fees(4)(5),2020-07-01,185.484
2685,Parking and other fees(4)(5),2020-07-01,210.404
2686,Parking fees and tolls(5)(6),2020-07-01,237.394
2687,Automobile service clubs(4)(5)(6),2020-07-01,121.211
2688,Public transportation,2020-07-01,219.055
2689,Airline fares,2020-07-01,204.785
2690,Other intercity transportation,2020-07-01,148.8
2691,Intercity bus fare(4)(7)(6),2020-07-01,156.518
2692,Intercity train fare(4)(7)(6),2020-07-01,
2693,Ship fare(4)(5)(6),2020-07-01,59.023
2694,Intracity transportation(4),2020-07-01,318.165
2695,Intracity mass transit(4)(11)(6),2020-07-01,128.344
2696,Recreation services(11),2020-07-01,126.432
2697,Video and audio services(11),2020-07-01,132.67
2698,Cable and satellite television service(13),2020-07-01,500.988
2699,"Video discs and other media, including rental of video(4)(5)",2020-07-01,70.716
2700,Video discs and other media(4)(5)(6),2020-07-01,34.714
2701,Rental of video discs and other media(4)(5)(6),2020-07-01,136.921
2702,Pet services including veterinary(5),2020-07-01,263.066
2703,Pet services(4)(5)(6),2020-07-01,199.656
2704,Veterinarian services(5)(6),2020-07-01,278.167
2705,Photographers and photo processing(4)(5),2020-07-01,122.215
2706,Photographer fees(4)(5)(6),2020-07-01,124.651
2707,Photo processing(4)(5)(6),2020-07-01,112.135
2708,Other recreation services(5),2020-07-01,171.125
2709,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2020-07-01,139.042
2710,Admissions,2020-07-01,393.361
2711,"Admission to movies, theaters, and concerts(4)(5)(6)",2020-07-01,185.452
2712,Admission to sporting events(4)(5)(6),2020-07-01,
2713,Fees for lessons or instructions(4)(9),2020-07-01,324.421
2714,Education and communication services(11),2020-07-01,113.928
2715,"Tuition, other school fees, and childcare",2020-07-01,777.492
2716,College tuition and fees,2020-07-01,877.356
2717,Elementary and high school tuition and fees,2020-07-01,886.158
2718,Day care and preschool(12),2020-07-01,312.33
2719,Technical and business school tuition and fees(5),2020-07-01,261.278
2720,Postage and delivery services(5),2020-07-01,203.113
2721,Postage,2020-07-01,320.396
2722,Delivery services(5),2020-07-01,319.289
2723,Telephone services(4)(5),2020-07-01,93.178
2724,Wireless telephone services(4)(5),2020-07-01,48.007
2725,Land-line telephone services(4)(11),2020-07-01,128.038
2726,Internet services and electronic information providers(5),2020-07-01,77.879
2727,Other personal services(4)(11),2020-07-01,129.02
2728,Personal care services(4),2020-07-01,286.383
2729,Haircuts and other personal care services(4)(5),2020-07-01,174.74
2730,Miscellaneous personal services,2020-07-01,456.784
2731,Legal services(4)(9),2020-07-01,368.854
2732,Funeral expenses(4)(9),2020-07-01,343.271
2733,Laundry and dry cleaning services(4)(5),2020-07-01,179.81
2734,Apparel services other than laundry and dry cleaning(4)(5),2020-07-01,207.497
2735,Financial services(9),2020-07-01,370.785
2736,Checking account and other bank services(4)(5)(6),2020-07-01,175.899
2737,Tax return preparation and other accounting fees(4)(5)(6),2020-07-01,258.772
2738,,2020-07-01,
2739,Special aggregate indexes,2020-07-01,
2740,,2020-07-01,
2741,All items less food,2020-07-01,257.553
2742,All items less shelter,2020-07-01,235.82
2743,All items less food and shelter,2020-07-01,227.475
2744,"All items less food, shelter, and energy",2020-07-01,235.111
2745,"All items less food, shelter, energy, and used cars and trucks",2020-07-01,240.841
2746,All items less medical care,2020-07-01,246.479
2747,All items less energy,2020-07-01,267.149
2748,Commodities,2020-07-01,184.59
2749,"Commodities less food, energy, and used cars and trucks",2020-07-01,144.465
2750,Commodities less food,2020-07-01,148.471
2751,Commodities less food and beverages,2020-07-01,144.856
2752,Services,2020-07-01,332.797
2753,Services less rent of shelter(15),2020-07-01,349.557
2754,Services less medical care services,2020-07-01,315.055
2755,Durables,2020-07-01,105.252
2756,Nondurables,2020-07-01,225.024
