,Expenditure category,Date,Unadjusted CPI Index
2420,Breakfast sausage and related products(5)(6),2018-07-01,146.477
2421,Ham,2018-07-01,204.692
2422,"Ham, excluding canned(6)",2018-07-01,230.339
2423,Pork chops(4),2018-07-01,187.005
2424,"Other pork including roasts, steaks, and ribs(5)",2018-07-01,124.434
2425,Other meats,2018-07-01,219.951
2426,Frankfurters(6),2018-07-01,216.634
2427,Lunchmeats(5)(6),2018-07-01,143.189
2428,Lamb and organ meats(4)(6),2018-07-01,
2429,Lamb and mutton(4)(5)(6),2018-07-01,
2430,Poultry(4),2018-07-01,234.658
2431,Chicken(4)(5),2018-07-01,151.928
2432,Fresh whole chicken(4)(6),2018-07-01,252.485
2433,Fresh and frozen chicken parts(4)(6),2018-07-01,225.915
2434,Other uncooked poultry including turkey(5),2018-07-01,148.777
2435,Fish and seafood,2018-07-01,293.656
2436,Fresh fish and seafood(5),2018-07-01,182.321
2437,Processed fish and seafood(5),2018-07-01,146.85
2438,Shelf stable fish and seafood(4)(6),2018-07-01,211.264
2439,Frozen fish and seafood(6),2018-07-01,302.049
2440,Eggs,2018-07-01,223.775
2441,Dairy and related products,2018-07-01,215.622
2442,Milk(4)(5),2018-07-01,135.735
2443,Fresh whole milk(6),2018-07-01,194.624
2444,Fresh milk other than whole(5)(6),2018-07-01,139.524
2445,Cheese and related products,2018-07-01,229.899
2446,Ice cream and related products,2018-07-01,214.601
2447,Other dairy and related products(4)(5),2018-07-01,147.63
2448,Fruits and vegetables,2018-07-01,297.632
2449,Fresh fruits and vegetables,2018-07-01,345.592
2450,Fresh fruits,2018-07-01,365.858
2451,Apples,2018-07-01,342.615
2452,Bananas(4),2018-07-01,198.129
2453,Citrus fruits(5),2018-07-01,278.488
2454,"Oranges, including tangerines(6)",2018-07-01,576.392
2455,Other fresh fruits(5),2018-07-01,114.735
2456,Fresh vegetables,2018-07-01,323.091
2457,Potatoes,2018-07-01,356.259
2458,Lettuce,2018-07-01,285.78
2459,Tomatoes(4),2018-07-01,325.122
2460,Other fresh vegetables,2018-07-01,326.704
2461,Processed fruits and vegetables(5),2018-07-01,154.863
2462,Canned fruits and vegetables(5),2018-07-01,158.927
2463,Canned fruits(5)(6),2018-07-01,154.736
2464,Canned vegetables(5)(6),2018-07-01,167.605
2465,Frozen fruits and vegetables(5),2018-07-01,146.312
2466,Frozen vegetables(6),2018-07-01,199.24
2467,Other processed fruits and vegetables including dried(5),2018-07-01,156.194
2468,"Dried beans, peas, and lentils(4)(5)(6)",2018-07-01,189.586
2469,Nonalcoholic beverages and beverage materials,2018-07-01,166.577
2470,Juices and nonalcoholic drinks(5),2018-07-01,128.499
2471,Carbonated drinks,2018-07-01,161.335
2472,Frozen noncarbonated juices and drinks(4)(5),2018-07-01,181.855
2473,Nonfrozen noncarbonated juices and drinks(5),2018-07-01,116.947
2474,Beverage materials including coffee and tea(5),2018-07-01,117.002
2475,Coffee,2018-07-01,195.339
2476,Roasted coffee(6),2018-07-01,203.597
2477,Instant coffee(4)(6),2018-07-01,188.752
2478,Other beverage materials including tea(4)(5),2018-07-01,128.975
2479,Other food at home,2018-07-01,210.736
2480,Sugar and sweets(4),2018-07-01,214.285
2481,Sugar and artificial sweeteners,2018-07-01,189.017
2482,Candy and chewing gum(4)(5),2018-07-01,143.76
2483,Other sweets(5),2018-07-01,154.034
2484,Fats and oils,2018-07-01,229.367
2485,Butter and margarine(5),2018-07-01,207.264
2486,Butter(6),2018-07-01,247.314
2487,Margarine(6),2018-07-01,297.486
2488,Salad dressing(5),2018-07-01,127.834
2489,Other fats and oils including peanut butter(5),2018-07-01,160.442
2490,Peanut butter(4)(5)(6),2018-07-01,153.71
2491,Other foods,2018-07-01,225.548
2492,Soups,2018-07-01,251.155
2493,Frozen and freeze dried prepared foods(4),2018-07-01,167.738
2494,Snacks(4),2018-07-01,253.99
2495,"Spices, seasonings, condiments, sauces",2018-07-01,241.753
2496,Salt and other seasonings and spices(5)(6),2018-07-01,155.329
2497,"Olives, pickles, relishes(4)(5)(6)",2018-07-01,140.382
2498,Sauces and gravies(5)(6),2018-07-01,138.051
2499,Other condiments(6),2018-07-01,281.022
2500,Baby food(4)(5),2018-07-01,160.068
2501,Other miscellaneous foods(4)(5),2018-07-01,131.877
2502,Prepared salads(4)(7)(6),2018-07-01,125.311
2503,Food away from home(4),2018-07-01,276.125
2504,Full service meals and snacks(4)(5),2018-07-01,171.268
2505,Limited service meals and snacks(4)(5),2018-07-01,176.538
2506,Food at employee sites and schools(5),2018-07-01,177.86
2507,Food at elementary and secondary schools(4)(8)(6),2018-07-01,
2508,Food from vending machines and mobile vendors(4)(5),2018-07-01,159.488
2509,Other food away from home(4)(5),2018-07-01,192.802
2510,,2018-07-01,
2511,Energy,2018-07-01,227.107
2512,Energy commodities,2018-07-01,257.338
2513,Fuel oil and other fuels,2018-07-01,289.327
2514,Fuel oil,2018-07-01,296.602
2515,"Propane, kerosene, and firewood(9)",2018-07-01,328.959
2516,Motor fuel,2018-07-01,253.424
2517,Gasoline (all types),2018-07-01,252.232
2518,"Gasoline, unleaded regular(6)",2018-07-01,247.757
2519,"Gasoline, unleaded midgrade(10)(6)",2018-07-01,268.816
2520,"Gasoline, unleaded premium(6)",2018-07-01,262.084
2521,Other motor fuels(5),2018-07-01,234.088
2522,Energy services,2018-07-01,207.091
2523,Electricity,2018-07-01,217.9
2524,Utility (piped) gas service,2018-07-01,172.062
2525,,2018-07-01,
2526,All items less food and energy,2018-07-01,257.867
2527,Commodities less food and energy commodities,2018-07-01,143.861
2528,Household furnishings and supplies(11),2018-07-01,89.551
2529,Window and floor coverings and other linens(4)(5),2018-07-01,56.891
2530,Floor coverings(4)(5),2018-07-01,110.15
2531,Window coverings(4)(5),2018-07-01,63.901
2532,Other linens(4)(5),2018-07-01,43.605
2533,Furniture and bedding,2018-07-01,110.636
2534,Bedroom furniture(4),2018-07-01,127.965
2535,"Living room, kitchen, and dining room furniture(4)(5)",2018-07-01,84.991
2536,Other furniture(5),2018-07-01,66.983
2537,Infants' furniture(4)(8)(6),2018-07-01,93.494
2538,Appliances(5),2018-07-01,76.504
2539,Major appliances(5),2018-07-01,84.565
2540,Laundry equipment(6),2018-07-01,100.585
2541,Other appliances(5),2018-07-01,65.381
2542,Other household equipment and furnishings(5),2018-07-01,50.905
2543,"Clocks, lamps, and decorator items(4)",2018-07-01,37.365
2544,Indoor plants and flowers(12),2018-07-01,129.437
2545,Dishes and flatware(4)(5),2018-07-01,47.299
2546,Nonelectric cookware and tableware(5),2018-07-01,83.553
2547,"Tools, hardware, outdoor equipment and supplies(5)",2018-07-01,89.624
2548,"Tools, hardware and supplies(4)(5)",2018-07-01,98.785
2549,Outdoor equipment and supplies(5),2018-07-01,85.278
2550,Housekeeping supplies(4),2018-07-01,187.02
2551,Household cleaning products(5),2018-07-01,119.219
2552,Household paper products(4)(5),2018-07-01,169.659
2553,Miscellaneous household products(4)(5),2018-07-01,118.772
2554,Apparel,2018-07-01,122.831
2555,Men's and boys' apparel,2018-07-01,115.88
2556,Men's apparel,2018-07-01,119.836
2557,"Men's suits, sport coats, and outerwear",2018-07-01,102.472
2558,Men's furnishings,2018-07-01,157.797
2559,Men's shirts and sweaters(5),2018-07-01,76.912
2560,Men's pants and shorts,2018-07-01,117.175
2561,Boys' apparel,2018-07-01,100.434
2562,Women's and girls' apparel,2018-07-01,105.618
2563,Women's apparel,2018-07-01,108.796
2564,Women's outerwear,2018-07-01,97.461
2565,Women's dresses,2018-07-01,115.407
2566,Women's suits and separates(5),2018-07-01,75.704
2567,"Women's underwear, nightwear, sportswear and accessories(5)",2018-07-01,104.361
2568,Girls' apparel,2018-07-01,89.702
2569,Footwear,2018-07-01,135.795
2570,Men's footwear(4),2018-07-01,139.426
2571,Boys' and girls' footwear,2018-07-01,155.357
2572,Women's footwear,2018-07-01,123.501
2573,Infants' and toddlers' apparel,2018-07-01,119.1
2574,Jewelry and watches(9),2018-07-01,174.726
2575,Watches(4)(9),2018-07-01,137.875
2576,Jewelry(9),2018-07-01,178.738
2577,Transportation commodities less motor fuel(11),2018-07-01,104.86
2578,New vehicles,2018-07-01,146.526
2579,New cars and trucks(5)(6),2018-07-01,101.541
2580,New cars(6),2018-07-01,142.216
2581,New trucks(13)(6),2018-07-01,155.985
2582,Used cars and trucks,2018-07-01,140.687
2583,Motor vehicle parts and equipment(4),2018-07-01,143.763
2584,Tires(4),2018-07-01,122.174
2585,Vehicle accessories other than tires(4)(5),2018-07-01,173.501
2586,Vehicle parts and equipment other than tires(4)(6),2018-07-01,164.003
2587,"Motor oil, coolant, and fluids(4)(6)",2018-07-01,392.277
2588,Medical care commodities,2018-07-01,381.954
2589,Medicinal drugs(4)(11),2018-07-01,125.075
2590,Prescription drugs,2018-07-01,528.865
2591,Nonprescription drugs(4)(11),2018-07-01,96.957
2592,Medical equipment and supplies(4)(11),2018-07-01,100.349
2593,Recreation commodities(11),2018-07-01,80.762
2594,Video and audio products(11),2018-07-01,43.705
2595,Televisions,2018-07-01,1.979
2596,Other video equipment(5),2018-07-01,9.575
2597,Audio equipment(4),2018-07-01,27.084
2598,Recorded music and music subscriptions(4)(5),2018-07-01,86.953
2599,Pets and pet products(4),2018-07-01,198.185
2600,Pet food(4)(5)(6),2018-07-01,150.832
2601,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2018-07-01,114.705
2602,Sporting goods,2018-07-01,111.927
2603,Sports vehicles including bicycles(4),2018-07-01,151.566
2604,Sports equipment,2018-07-01,78.709
2605,Photographic equipment and supplies,2018-07-01,52.022
2606,Film and photographic supplies(4)(5)(6),2018-07-01,
2607,Photographic equipment(5)(6),2018-07-01,21.798
2608,Recreational reading materials(4),2018-07-01,249.0
2609,Newspapers and magazines(4)(5),2018-07-01,178.686
2610,Recreational books(4)(5),2018-07-01,96.725
2611,Other recreational goods(5),2018-07-01,37.24
2612,Toys,2018-07-01,33.507
2613,"Toys, games, hobbies and playground equipment(5)(6)",2018-07-01,41.169
2614,"Sewing machines, fabric and supplies(4)(5)",2018-07-01,97.915
2615,Music instruments and accessories(4)(5),2018-07-01,99.959
2616,Education and communication commodities(11),2018-07-01,75.258
2617,Educational books and supplies,2018-07-01,704.868
2618,College textbooks(4)(14)(6),2018-07-01,245.524
2619,Information technology commodities(11),2018-07-01,54.472
2620,Personal computers and peripheral equipment(7),2018-07-01,40.23
2621,Computer software and accessories(4)(5),2018-07-01,32.166
2622,"Telephone hardware, calculators, and other consumer information items(4)(5)",2018-07-01,19.385
2623,Alcoholic beverages,2018-07-01,248.469
2624,Alcoholic beverages at home,2018-07-01,201.666
2625,"Beer, ale, and other malt beverages at home",2018-07-01,224.436
2626,Distilled spirits at home,2018-07-01,192.012
2627,Whiskey at home(4)(6),2018-07-01,205.859
2628,"Distilled spirits, excluding whiskey, at home(4)(6)",2018-07-01,186.567
2629,Wine at home,2018-07-01,169.447
2630,Alcoholic beverages away from home(4),2018-07-01,350.889
2631,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2018-07-01,173.502
2632,Wine away from home(4)(5)(6),2018-07-01,187.67
2633,Distilled spirits away from home(4)(5)(6),2018-07-01,189.827
2634,Other goods(11),2018-07-01,112.392
2635,Tobacco and smoking products,2018-07-01,1062.895
2636,Cigarettes(5),2018-07-01,434.71
2637,Tobacco products other than cigarettes(4)(5),2018-07-01,271.651
2638,Personal care products(4),2018-07-01,161.265
2639,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2018-07-01,102.046
2640,"Cosmetics, perfume, bath, nail preparations and implements(4)",2018-07-01,186.493
2641,Miscellaneous personal goods(5),2018-07-01,75.641
2642,"Stationery, stationery supplies, gift wrap(6)",2018-07-01,150.093
2643,Infants' equipment(4)(8)(6),2018-07-01,73.018
2644,Services less energy services,2018-07-01,328.641
2645,Shelter,2018-07-01,308.393
2646,Rent of shelter(15),2018-07-01,321.421
2647,Rent of primary residence,2018-07-01,319.351
2648,Lodging away from home(5),2018-07-01,170.378
2649,"Housing at school, excluding board(15)",2018-07-01,544.954
2650,Other lodging away from home including hotels and motels,2018-07-01,351.275
2651,Owners' equivalent rent of residences(15),2018-07-01,315.391
2652,Owners' equivalent rent of primary residence(15),2018-07-01,315.406
2653,Tenants' and household insurance(4)(5),2018-07-01,151.771
2654,Water and sewer and trash collection services(5),2018-07-01,237.186
2655,Water and sewerage maintenance,2018-07-01,551.385
2656,Garbage and trash collection(4)(13),2018-07-01,465.579
2657,Household operations(4)(5),2018-07-01,186.91
2658,Domestic services(4)(5),2018-07-01,165.79
2659,Gardening and lawncare services(4)(5),2018-07-01,193.674
2660,"Moving, storage, freight expense(5)",2018-07-01,167.894
2661,Repair of household items(4)(5),2018-07-01,258.458
2662,Medical care services,2018-07-01,518.277
2663,Professional services,2018-07-01,378.837
2664,Physicians' services,2018-07-01,380.404
2665,Dental services,2018-07-01,487.862
2666,Eyeglasses and eye care(4)(9),2018-07-01,189.437
2667,Services by other medical professionals(4)(9),2018-07-01,237.826
2668,Hospital and related services,2018-07-01,870.943
2669,Hospital services(16),2018-07-01,334.033
2670,Inpatient hospital services(16)(6),2018-07-01,326.077
2671,Outpatient hospital services(9)(6),2018-07-01,740.719
2672,Nursing homes and adult day services(16),2018-07-01,227.49
2673,Care of invalids and elderly at home(4)(8),2018-07-01,120.426
2674,Health insurance(4)(8),2018-07-01,134.208
2675,Transportation services,2018-07-01,322.842
2676,Leased cars and trucks(4)(14),2018-07-01,90.242
2677,Car and truck rental(5),2018-07-01,139.261
2678,Motor vehicle maintenance and repair(4),2018-07-01,286.067
2679,Motor vehicle body work(4),2018-07-01,302.024
2680,Motor vehicle maintenance and servicing(4),2018-07-01,258.398
2681,Motor vehicle repair(4)(5),2018-07-01,175.441
2682,Motor vehicle insurance,2018-07-01,565.547
2683,Motor vehicle fees(4)(5),2018-07-01,188.611
2684,State motor vehicle registration and license fees(4)(5),2018-07-01,178.046
2685,Parking and other fees(4)(5),2018-07-01,205.732
2686,Parking fees and tolls(5)(6),2018-07-01,232.446
2687,Automobile service clubs(4)(5)(6),2018-07-01,120.777
2688,Public transportation,2018-07-01,259.36
2689,Airline fares,2018-07-01,264.994
2690,Other intercity transportation,2018-07-01,162.459
2691,Intercity bus fare(4)(7)(6),2018-07-01,136.323
2692,Intercity train fare(4)(7)(6),2018-07-01,
2693,Ship fare(4)(5)(6),2018-07-01,66.34
2694,Intracity transportation(4),2018-07-01,319.781
2695,Intracity mass transit(4)(11)(6),2018-07-01,128.427
2696,Recreation services(11),2018-07-01,121.741
2697,Video and audio services(11),2018-07-01,124.847
2698,Cable and satellite television service(13),2018-07-01,468.929
2699,"Video discs and other media, including rental of video(4)(5)",2018-07-01,72.58
2700,Video discs and other media(4)(5)(6),2018-07-01,37.48
2701,Rental of video discs and other media(4)(5)(6),2018-07-01,131.021
2702,Pet services including veterinary(5),2018-07-01,245.083
2703,Pet services(4)(5)(6),2018-07-01,190.639
2704,Veterinarian services(5)(6),2018-07-01,256.895
2705,Photographers and photo processing(4)(5),2018-07-01,121.688
2706,Photographer fees(4)(5)(6),2018-07-01,128.891
2707,Photo processing(4)(5)(6),2018-07-01,111.61
2708,Other recreation services(5),2018-07-01,168.72
2709,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",2018-07-01,138.538
2710,Admissions,2018-07-01,389.439
2711,"Admission to movies, theaters, and concerts(4)(5)(6)",2018-07-01,184.789
2712,Admission to sporting events(4)(5)(6),2018-07-01,225.795
2713,Fees for lessons or instructions(4)(9),2018-07-01,308.812
2714,Education and communication services(11),2018-07-01,109.592
2715,"Tuition, other school fees, and childcare",2018-07-01,736.755
2716,College tuition and fees,2018-07-01,835.314
2717,Elementary and high school tuition and fees,2018-07-01,833.056
2718,Child care and nursery school(12),2018-07-01,293.782
2719,Technical and business school tuition and fees(5),2018-07-01,251.792
2720,Postage and delivery services(5),2018-07-01,185.214
2721,Postage,2018-07-01,289.966
2722,Delivery services(5),2018-07-01,310.752
2723,Telephone services(4)(5),2018-07-01,90.878
2724,Wireless telephone services(4)(5),2018-07-01,47.872
2725,Land-line telephone services(4)(11),2018-07-01,117.791
2726,Internet services and electronic information providers(5),2018-07-01,76.509
2727,Other personal services(4)(11),2018-07-01,122.529
2728,Personal care services(4),2018-07-01,265.283
2729,Haircuts and other personal care services(4)(5),2018-07-01,161.866
2730,Miscellaneous personal services,2018-07-01,441.092
2731,Legal services(4)(9),2018-07-01,360.971
2732,Funeral expenses(4)(9),2018-07-01,332.588
2733,Laundry and dry cleaning services(4)(5),2018-07-01,169.268
2734,Apparel services other than laundry and dry cleaning(4)(5),2018-07-01,189.123
2735,Financial services(9),2018-07-01,363.077
2736,Checking account and other bank services(4)(5)(6),2018-07-01,172.02
2737,Tax return preparation and other accounting fees(5)(6),2018-07-01,254.456
2738,,2018-07-01,
2739,Special aggregate indexes,2018-07-01,
2740,,2018-07-01,
2741,All items less food,2018-07-01,251.716
2742,All items less shelter,2018-07-01,232.755
2743,All items less food and shelter,2018-07-01,227.132
2744,"All items less food, shelter, and energy",2018-07-01,229.748
2745,"All items less food, shelter, energy, and used cars and trucks",2018-07-01,235.146
2746,All items less medical care,2018-07-01,240.812
2747,All items less energy,2018-07-01,256.545
2748,Commodities,2018-07-01,185.531
2749,"Commodities less food, energy, and used cars and trucks",2018-07-01,144.792
2750,Commodities less food,2018-07-01,154.761
2751,Commodities less food and beverages,2018-07-01,151.492
2752,Services,2018-07-01,317.482
2753,Services less rent of shelter(15),2018-07-01,337.46
2754,Services less medical care services,2018-07-01,302.229
2755,Durables,2018-07-01,104.864
2756,Nondurables,2018-07-01,227.018
2757,Nondurables less food,2018-07-01,203.811
2758,Nondurables less food and beverages,2018-07-01,200.994
2759,"Nondurables less food, beverages, and apparel",2018-07-01,254.009
2760,Nondurables less food and apparel,2018-07-01,252.33
2761,Housing,2018-07-01,259.268
2762,Education and communication(5),2018-07-01,136.77
2763,Education(5),2018-07-01,257.477
2764,Communication(5),2018-07-01,74.171
2765,Information and information processing(5),2018-07-01,70.267
2766,"Information technology, hardware and services(17)",2018-07-01,7.481
2767,Recreation(5),2018-07-01,119.272
2768,Video and audio(5),2018-07-01,103.973
2769,"Pets, pet products and services(5)",2018-07-01,172.7
2770,Photography(5),2018-07-01,72.913
2771,Food and beverages,2018-07-01,253.476
2772,Domestically produced farm food,2018-07-01,248.112
2773,Other services,2018-07-01,353.05
2774,Apparel less footwear,2018-07-01,115.346
2775,Fuels and utilities,2018-07-01,244.269
2776,Household energy,2018-07-01,203.747
2777,Medical care,2018-07-01,485.193
2778,Transportation,2018-07-01,214.039
2779,Private transportation,2018-07-01,209.959
2780,New and used motor vehicles(5),2018-07-01,100.071
2781,Utilities and public transportation,2018-07-01,218.686
2782,Household furnishings and operations,2018-07-01,121.48
2783,Other goods and services,2018-07-01,443.17
2784,Personal care(4),2018-07-01,231.655
2785,,2018-07-01,
2786,All items,2018-08-01,252.146
2787,Food,2018-08-01,254.077
2788,Food at home,2018-08-01,240.015
2789,Cereals and bakery products,2018-08-01,273.338
2790,Cereals and cereal products,2018-08-01,228.555
2791,Flour and prepared flour mixes,2018-08-01,240.13
2792,Breakfast cereal(4),2018-08-01,221.101
2793,"Rice, pasta, cornmeal(4)",2018-08-01,239.961
2794,Rice(4)(5)(6),2018-08-01,164.256
2795,Bakery products(4),2018-08-01,298.989
2796,Bread(4)(5),2018-08-01,180.078
2797,White bread(4)(6),2018-08-01,324.792
2798,Bread other than white(4)(6),2018-08-01,350.437
2799,"Fresh biscuits, rolls, muffins(5)",2018-08-01,177.925
2800,"Cakes, cupcakes, and cookies",2018-08-01,283.752
2801,Cookies(6),2018-08-01,265.099
2802,Fresh cakes and cupcakes(4)(6),2018-08-01,306.887
2803,Other bakery products,2018-08-01,266.019
2804,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2018-08-01,299.402
2805,"Crackers, bread, and cracker products(6)",2018-08-01,306.317
2806,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2018-08-01,265.621
2807,"Meats, poultry, fish, and eggs",2018-08-01,250.743
2808,"Meats, poultry, and fish",2018-08-01,252.887
2809,Meats,2018-08-01,254.583
2810,Beef and veal,2018-08-01,307.298
2811,Uncooked ground beef(4),2018-08-01,270.035
2812,Uncooked beef roasts(4)(5),2018-08-01,234.675
2813,Uncooked beef steaks(5),2018-08-01,207.486
2814,Uncooked other beef and veal(4)(5),2018-08-01,243.68
2815,Pork,2018-08-01,213.421
2816,"Bacon, breakfast sausage, and related products(5)",2018-08-01,159.754
2817,Bacon and related products(6),2018-08-01,300.322
2818,Breakfast sausage and related products(5)(6),2018-08-01,143.751
2819,Ham,2018-08-01,203.159
2820,"Ham, excluding canned(6)",2018-08-01,227.895
2821,Pork chops(4),2018-08-01,192.279
2822,"Other pork including roasts, steaks, and ribs(5)",2018-08-01,128.615
2823,Other meats,2018-08-01,221.009
2824,Frankfurters(6),2018-08-01,221.276
2825,Lunchmeats(5)(6),2018-08-01,143.098
2826,Lamb and organ meats(4)(6),2018-08-01,
2827,Lamb and mutton(4)(5)(6),2018-08-01,
2828,Poultry(4),2018-08-01,232.327
2829,Chicken(4)(5),2018-08-01,150.341
2830,Fresh whole chicken(4)(6),2018-08-01,249.85
2831,Fresh and frozen chicken parts(4)(6),2018-08-01,223.455
2832,Other uncooked poultry including turkey(5),2018-08-01,147.647
2833,Fish and seafood,2018-08-01,297.855
2834,Fresh fish and seafood(5),2018-08-01,185.783
2835,Processed fish and seafood(5),2018-08-01,148.223
2836,Shelf stable fish and seafood(4)(6),2018-08-01,212.22
2837,Frozen fish and seafood(6),2018-08-01,305.846
2838,Eggs,2018-08-01,223.5
2839,Dairy and related products,2018-08-01,216.435
2840,Milk(4)(5),2018-08-01,136.946
2841,Fresh whole milk(6),2018-08-01,195.586
2842,Fresh milk other than whole(5)(6),2018-08-01,141.423
2843,Cheese and related products,2018-08-01,228.958
2844,Ice cream and related products,2018-08-01,217.72
2845,Other dairy and related products(4)(5),2018-08-01,148.007
2846,Fruits and vegetables,2018-08-01,297.644
2847,Fresh fruits and vegetables,2018-08-01,344.783
2848,Fresh fruits,2018-08-01,363.832
2849,Apples,2018-08-01,349.585
2850,Bananas(4),2018-08-01,196.087
2851,Citrus fruits(5),2018-08-01,287.491
2852,"Oranges, including tangerines(6)",2018-08-01,580.931
2853,Other fresh fruits(5),2018-08-01,110.003
2854,Fresh vegetables,2018-08-01,323.548
2855,Potatoes,2018-08-01,356.733
2856,Lettuce,2018-08-01,291.034
2857,Tomatoes(4),2018-08-01,322.013
2858,Other fresh vegetables,2018-08-01,327.0
2859,Processed fruits and vegetables(5),2018-08-01,156.249
2860,Canned fruits and vegetables(5),2018-08-01,161.316
2861,Canned fruits(5)(6),2018-08-01,156.081
2862,Canned vegetables(5)(6),2018-08-01,170.489
2863,Frozen fruits and vegetables(5),2018-08-01,146.043
2864,Frozen vegetables(6),2018-08-01,200.335
2865,Other processed fruits and vegetables including dried(5),2018-08-01,157.423
2866,"Dried beans, peas, and lentils(4)(5)(6)",2018-08-01,190.928
2867,Nonalcoholic beverages and beverage materials,2018-08-01,167.231
2868,Juices and nonalcoholic drinks(5),2018-08-01,129.184
2869,Carbonated drinks,2018-08-01,164.77
2870,Frozen noncarbonated juices and drinks(4)(5),2018-08-01,180.312
2871,Nonfrozen noncarbonated juices and drinks(5),2018-08-01,116.253
2872,Beverage materials including coffee and tea(5),2018-08-01,117.071
2873,Coffee,2018-08-01,195.593
2874,Roasted coffee(6),2018-08-01,204.126
2875,Instant coffee(4)(6),2018-08-01,189.013
2876,Other beverage materials including tea(4)(5),2018-08-01,128.885
2877,Other food at home,2018-08-01,210.158
2878,Sugar and sweets(4),2018-08-01,214.046
2879,Sugar and artificial sweeteners,2018-08-01,189.489
2880,Candy and chewing gum(4)(5),2018-08-01,144.084
2881,Other sweets(5),2018-08-01,151.682
2882,Fats and oils,2018-08-01,228.672
2883,Butter and margarine(5),2018-08-01,205.854
2884,Butter(6),2018-08-01,245.161
2885,Margarine(6),2018-08-01,298.755
2886,Salad dressing(5),2018-08-01,128.793
2887,Other fats and oils including peanut butter(5),2018-08-01,159.468
2888,Peanut butter(4)(5)(6),2018-08-01,158.6
2889,Other foods,2018-08-01,224.865
2890,Soups,2018-08-01,249.618
2891,Frozen and freeze dried prepared foods(4),2018-08-01,167.184
2892,Snacks(4),2018-08-01,253.207
2893,"Spices, seasonings, condiments, sauces",2018-08-01,242.136
2894,Salt and other seasonings and spices(5)(6),2018-08-01,153.872
2895,"Olives, pickles, relishes(4)(5)(6)",2018-08-01,141.841
2896,Sauces and gravies(5)(6),2018-08-01,138.692
2897,Other condiments(6),2018-08-01,276.475
2898,Baby food(4)(5),2018-08-01,160.661
2899,Other miscellaneous foods(4)(5),2018-08-01,131.068
2900,Prepared salads(4)(7)(6),2018-08-01,127.26
2901,Food away from home(4),2018-08-01,276.648
2902,Full service meals and snacks(4)(5),2018-08-01,171.465
2903,Limited service meals and snacks(4)(5),2018-08-01,176.991
2904,Food at employee sites and schools(5),2018-08-01,178.979
2905,Food at elementary and secondary schools(4)(8)(6),2018-08-01,147.594
2906,Food from vending machines and mobile vendors(4)(5),2018-08-01,159.745
2907,Other food away from home(4)(5),2018-08-01,192.907
2908,,2018-08-01,
2909,Energy,2018-08-01,226.939
2910,Energy commodities,2018-08-01,256.52
2911,Fuel oil and other fuels,2018-08-01,290.343
2912,Fuel oil,2018-08-01,296.617
2913,"Propane, kerosene, and firewood(9)",2018-08-01,331.968
2914,Motor fuel,2018-08-01,252.546
2915,Gasoline (all types),2018-08-01,251.367
2916,"Gasoline, unleaded regular(6)",2018-08-01,246.932
2917,"Gasoline, unleaded midgrade(10)(6)",2018-08-01,267.713
2918,"Gasoline, unleaded premium(6)",2018-08-01,261.04
2919,Other motor fuels(5),2018-08-01,232.906
2920,Energy services,2018-08-01,207.617
2921,Electricity,2018-08-01,217.967
2922,Utility (piped) gas service,2018-08-01,173.867
2923,,2018-08-01,
2924,All items less food and energy,2018-08-01,258.012
2925,Commodities less food and energy commodities,2018-08-01,143.599
2926,Household furnishings and supplies(11),2018-08-01,89.238
2927,Window and floor coverings and other linens(4)(5),2018-08-01,56.702
2928,Floor coverings(4)(5),2018-08-01,111.356
2929,Window coverings(4)(5),2018-08-01,62.393
2930,Other linens(4)(5),2018-08-01,43.502
2931,Furniture and bedding,2018-08-01,110.27
2932,Bedroom furniture(4),2018-08-01,127.756
2933,"Living room, kitchen, and dining room furniture(4)(5)",2018-08-01,84.713
2934,Other furniture(5),2018-08-01,66.466
2935,Infants' furniture(4)(8)(6),2018-08-01,93.621
2936,Appliances(5),2018-08-01,76.632
2937,Major appliances(5),2018-08-01,84.272
2938,Laundry equipment(6),2018-08-01,99.39
2939,Other appliances(5),2018-08-01,65.688
2940,Other household equipment and furnishings(5),2018-08-01,50.355
2941,"Clocks, lamps, and decorator items(4)",2018-08-01,36.834
2942,Indoor plants and flowers(12),2018-08-01,129.29
2943,Dishes and flatware(4)(5),2018-08-01,46.615
2944,Nonelectric cookware and tableware(5),2018-08-01,82.904
2945,"Tools, hardware, outdoor equipment and supplies(5)",2018-08-01,89.172
2946,"Tools, hardware and supplies(4)(5)",2018-08-01,98.015
2947,Outdoor equipment and supplies(5),2018-08-01,84.959
2948,Housekeeping supplies(4),2018-08-01,187.126
2949,Household cleaning products(5),2018-08-01,119.251
2950,Household paper products(4)(5),2018-08-01,170.482
2951,Miscellaneous household products(4)(5),2018-08-01,118.488
2952,Apparel,2018-08-01,122.447
2953,Men's and boys' apparel,2018-08-01,114.297
2954,Men's apparel,2018-08-01,117.879
2955,"Men's suits, sport coats, and outerwear",2018-08-01,101.868
