,Expenditure category,Date,Unadjusted CPI Index
2478,Other beverage materials including tea(5),2016-07-01,128.159
2479,Other food at home,2016-07-01,210.486
2480,Sugar and sweets(4),2016-07-01,215.47
2481,Sugar and artificial sweeteners,2016-07-01,188.709
2482,Candy and chewing gum(4)(5),2016-07-01,145.185
2483,Other sweets(5),2016-07-01,153.08
2484,Fats and oils,2016-07-01,226.242
2485,Butter and margarine(5),2016-07-01,202.669
2486,Butter(6),2016-07-01,235.685
2487,Margarine(6),2016-07-01,297.655
2488,Salad dressing(5),2016-07-01,130.451
2489,Other fats and oils including peanut butter(5),2016-07-01,156.314
2490,Peanut butter(4)(5)(6),2016-07-01,153.368
2491,Other foods,2016-07-01,225.413
2492,Soups,2016-07-01,251.195
2493,Frozen and freeze dried prepared foods(4),2016-07-01,169.954
2494,Snacks(4),2016-07-01,252.335
2495,"Spices, seasonings, condiments, sauces",2016-07-01,240.178
2496,Salt and other seasonings and spices(5)(6),2016-07-01,151.52
2497,"Olives, pickles, relishes(4)(5)(6)",2016-07-01,142.032
2498,Sauces and gravies(5)(6),2016-07-01,136.689
2499,Other condiments(6),2016-07-01,282.369
2500,Baby food(4)(5),2016-07-01,156.372
2501,Other miscellaneous foods(4)(5),2016-07-01,132.221
2502,Prepared salads(4)(7)(6),2016-07-01,122.516
2503,Food away from home(4),2016-07-01,263.051
2504,Full service meals and snacks(4)(5),2016-07-01,163.364
2505,Limited service meals and snacks(4)(5),2016-07-01,167.989
2506,Food at employee sites and schools(5),2016-07-01,169.344
2507,Food at elementary and secondary schools(4)(8)(6),2016-07-01,
2508,Food from vending machines and mobile vendors(4)(5),2016-07-01,151.352
2509,Other food away from home(4)(5),2016-07-01,182.889
2510,,2016-07-01,
2511,Energy,2016-07-01,195.94
2512,Energy commodities,2016-07-01,198.978
2513,Fuel oil and other fuels,2016-07-01,226.467
2514,Fuel oil(4),2016-07-01,212.482
2515,"Propane, kerosene, and firewood(9)",2016-07-01,290.851
2516,Motor fuel,2016-07-01,196.053
2517,Gasoline (all types),2016-07-01,195.243
2518,"Gasoline, unleaded regular(6)",2016-07-01,191.204
2519,"Gasoline, unleaded midgrade(10)(6)",2016-07-01,210.641
2520,"Gasoline, unleaded premium(6)",2016-07-01,207.183
2521,Other motor fuels(5),2016-07-01,172.035
2522,Energy services(11),2016-07-01,201.832
2523,Electricity(11),2016-07-01,214.193
2524,Utility (piped) gas service(11),2016-07-01,162.129
2525,,2016-07-01,
2526,All items less food and energy,2016-07-01,247.744
2527,Commodities less food and energy commodities,2016-07-01,144.832
2528,Household furnishings and supplies(12),2016-07-01,91.568
2529,Window and floor coverings and other linens(4)(5),2016-07-01,59.944
2530,Floor coverings(4)(5),2016-07-01,109.957
2531,Window coverings(4)(5),2016-07-01,68.554
2532,Other linens(4)(5),2016-07-01,46.665
2533,Furniture and bedding(4),2016-07-01,111.511
2534,Bedroom furniture(4),2016-07-01,129.16
2535,"Living room, kitchen, and dining room furniture(4)(5)",2016-07-01,84.893
2536,Other furniture(5),2016-07-01,69.52
2537,Infants' furniture(4)(8)(6),2016-07-01,
2538,Appliances(5),2016-07-01,76.916
2539,Major appliances(5),2016-07-01,82.225
2540,Laundry equipment(6),2016-07-01,92.413
2541,Other appliances(4)(5),2016-07-01,67.009
2542,Other household equipment and furnishings(5),2016-07-01,56.646
2543,"Clocks, lamps, and decorator items(4)",2016-07-01,44.854
2544,Indoor plants and flowers(13),2016-07-01,122.923
2545,Dishes and flatware(4)(5),2016-07-01,53.925
2546,Nonelectric cookware and tableware(5),2016-07-01,88.65
2547,"Tools, hardware, outdoor equipment and supplies(5)",2016-07-01,90.257
2548,"Tools, hardware and supplies(4)(5)",2016-07-01,98.511
2549,Outdoor equipment and supplies(5),2016-07-01,86.301
2550,Housekeeping supplies(4),2016-07-01,186.171
2551,Household cleaning products(5),2016-07-01,119.998
2552,Household paper products(4)(5),2016-07-01,168.428
2553,Miscellaneous household products(4)(5),2016-07-01,116.996
2554,Apparel,2016-07-01,123.03
2555,Men's and boys' apparel,2016-07-01,117.815
2556,Men's apparel,2016-07-01,121.734
2557,"Men's suits, sport coats, and outerwear",2016-07-01,109.623
2558,Men's furnishings,2016-07-01,153.882
2559,Men's shirts and sweaters(5),2016-07-01,77.878
2560,Men's pants and shorts,2016-07-01,120.938
2561,Boys' apparel,2016-07-01,102.437
2562,Women's and girls' apparel,2016-07-01,106.683
2563,Women's apparel,2016-07-01,111.041
2564,Women's outerwear,2016-07-01,102.556
2565,Women's dresses,2016-07-01,109.451
2566,Women's suits and separates(5),2016-07-01,78.684
2567,"Women's underwear, nightwear, sportswear and accessories(5)",2016-07-01,107.279
2568,Girls' apparel,2016-07-01,86.675
2569,Footwear,2016-07-01,134.009
2570,Men's footwear(4),2016-07-01,136.548
2571,Boys' and girls' footwear,2016-07-01,150.159
2572,Women's footwear,2016-07-01,124.092
2573,Infants' and toddlers' apparel,2016-07-01,113.633
2574,Jewelry and watches(9),2016-07-01,171.861
2575,Watches(4)(9),2016-07-01,133.882
2576,Jewelry(9),2016-07-01,177.077
2577,Transportation commodities less motor fuel(12),2016-07-01,106.131
2578,New vehicles,2016-07-01,147.119
2579,New cars and trucks(5)(6),2016-07-01,101.922
2580,New cars(6),2016-07-01,143.237
2581,New trucks(14)(6),2016-07-01,156.291
2582,Used cars and trucks,2016-07-01,145.457
2583,Motor vehicle parts and equipment(4),2016-07-01,142.932
2584,Tires(4),2016-07-01,124.423
2585,Vehicle accessories other than tires(4)(5),2016-07-01,166.552
2586,Vehicle parts and equipment other than tires(4)(6),2016-07-01,158.409
2587,"Motor oil, coolant, and fluids(4)(6)",2016-07-01,358.013
2588,Medical care commodities,2016-07-01,366.784
2589,Medicinal drugs(4)(12),2016-07-01,119.966
2590,Prescription drugs,2016-07-01,502.833
2591,Nonprescription drugs(4)(12),2016-07-01,96.297
2592,Medical equipment and supplies(4)(12),2016-07-01,99.849
2593,Recreation commodities(12),2016-07-01,85.482
2594,Video and audio products(12),2016-07-01,53.973
2595,Televisions,2016-07-01,2.684
2596,Other video equipment(5),2016-07-01,10.397
2597,Audio equipment,2016-07-01,34.42
2598,"Audio discs, tapes and other media(4)(5)",2016-07-01,83.987
2599,Pets and pet products(4),2016-07-01,197.731
2600,Pet food(4)(5)(6),2016-07-01,152.388
2601,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2016-07-01,113.095
2602,Sporting goods(4),2016-07-01,113.239
2603,Sports vehicles including bicycles(4),2016-07-01,147.166
2604,Sports equipment,2016-07-01,84.002
2605,Photographic equipment and supplies,2016-07-01,54.334
2606,Film and photographic supplies(4)(5)(6),2016-07-01,126.749
2607,Photographic equipment(5)(6),2016-07-01,22.227
2608,Recreational reading materials(4),2016-07-01,237.076
2609,Newspapers and magazines(4)(5),2016-07-01,165.777
2610,Recreational books(4)(5),2016-07-01,95.721
2611,Other recreational goods(5),2016-07-01,43.654
2612,Toys,2016-07-01,40.676
2613,"Toys, games, hobbies and playground equipment(5)(6)",2016-07-01,49.259
2614,"Sewing machines, fabric and supplies(4)(5)",2016-07-01,92.934
2615,Music instruments and accessories(4)(5),2016-07-01,101.886
2616,Education and communication commodities(12),2016-07-01,79.764
2617,Educational books and supplies,2016-07-01,678.015
2618,College textbooks(4)(15)(6),2016-07-01,233.796
2619,Information technology commodities(12),2016-07-01,59.687
2620,Personal computers and peripheral equipment(7),2016-07-01,44.205
2621,Computer software and accessories(4)(5),2016-07-01,34.445
2622,"Telephone hardware, calculators, and other consumer information items(4)(5)",2016-07-01,21.295
2623,Alcoholic beverages,2016-07-01,242.032
2624,Alcoholic beverages at home,2016-07-01,198.257
2625,"Beer, ale, and other malt beverages at home",2016-07-01,217.922
2626,Distilled spirits at home,2016-07-01,192.982
2627,Whiskey at home(4)(6),2016-07-01,207.282
2628,"Distilled spirits, excluding whiskey, at home(6)",2016-07-01,186.009
2629,Wine at home,2016-07-01,167.863
2630,Alcoholic beverages away from home(4),2016-07-01,336.754
2631,"Beer, ale, and other malt beverages away from home(4)(5)(6)",2016-07-01,166.612
2632,Wine away from home(4)(5)(6),2016-07-01,180.173
2633,Distilled spirits away from home(4)(5)(6),2016-07-01,182.861
2634,Other goods(12),2016-07-01,108.558
2635,Tobacco and smoking products,2016-07-01,962.63
2636,Cigarettes(5),2016-07-01,393.168
2637,Tobacco products other than cigarettes(4)(5),2016-07-01,251.339
2638,Personal care products(4),2016-07-01,162.878
2639,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",2016-07-01,103.082
2640,"Cosmetics, perfume, bath, nail preparations and implements(4)",2016-07-01,188.395
2641,Miscellaneous personal goods(5),2016-07-01,77.717
2642,"Stationery, stationery supplies, gift wrap(6)",2016-07-01,147.303
2643,Infants' equipment(4)(8)(6),2016-07-01,79.853
2644,Services less energy services,2016-07-01,311.072
2645,Shelter,2016-07-01,288.78
2646,Rent of shelter(16),2016-07-01,300.859
2647,Rent of primary residence(11),2016-07-01,296.862
2648,Lodging away from home(5),2016-07-01,166.094
2649,"Housing at school, excluding board(11)(16)",2016-07-01,520.099
2650,Other lodging away from home including hotels and motels,2016-07-01,344.564
2651,Owners' equivalent rent of residences(11)(16),2016-07-01,295.554
2652,Owners' equivalent rent of primary residence(11)(16),2016-07-01,295.518
2653,Tenants' and household insurance(4)(5),2016-07-01,147.758
2654,Water and sewer and trash collection services(5),2016-07-01,221.358
2655,Water and sewerage maintenance(11),2016-07-01,513.04
2656,Garbage and trash collection(4)(14),2016-07-01,438.607
2657,Household operations(4)(5),2016-07-01,172.484
2658,Domestic services(4)(5),2016-07-01,157.195
2659,Gardening and lawncare services(4)(5),2016-07-01,174.566
2660,"Moving, storage, freight expense(5)",2016-07-01,160.696
2661,Repair of household items(4)(5),2016-07-01,225.592
2662,Medical care services,2016-07-01,495.431
2663,Professional services,2016-07-01,372.854
2664,Physicians' services(11),2016-07-01,380.083
2665,Dental services(11),2016-07-01,464.779
2666,Eyeglasses and eye care(4)(9),2016-07-01,187.274
2667,Services by other medical professionals(11)(9),2016-07-01,232.469
2668,Hospital and related services,2016-07-01,792.652
2669,Hospital services(11)(17),2016-07-01,302.161
2670,Inpatient hospital services(11)(17)(6),2016-07-01,298.625
2671,Outpatient hospital services(11)(9)(6),2016-07-01,669.37
2672,Nursing homes and adult day services(11)(17),2016-07-01,213.922
2673,Care of invalids and elderly at home(4)(8),2016-07-01,120.661
2674,Health insurance(4)(8),2016-07-01,132.512
2675,Transportation services,2016-07-01,300.823
2676,Leased cars and trucks(15),2016-07-01,85.51
2677,Car and truck rental(5),2016-07-01,145.998
2678,Motor vehicle maintenance and repair(4),2016-07-01,276.058
2679,Motor vehicle body work(4),2016-07-01,288.187
2680,Motor vehicle maintenance and servicing(4),2016-07-01,247.421
2681,Motor vehicle repair(4)(5),2016-07-01,171.853
2682,Motor vehicle insurance,2016-07-01,489.064
2683,Motor vehicle fees(4)(5),2016-07-01,183.031
2684,State motor vehicle registration and license fees(4)(11)(5),2016-07-01,173.188
2685,Parking and other fees(5),2016-07-01,199.156
2686,Parking fees and tolls(4)(5)(6),2016-07-01,222.624
2687,Automobile service clubs(4)(5)(6),2016-07-01,126.699
2688,Public transportation,2016-07-01,266.626
2689,Airline fare,2016-07-01,283.501
2690,Other intercity transportation,2016-07-01,160.403
2691,Intercity bus fare(4)(7)(6),2016-07-01,
2692,Intercity train fare(4)(7)(6),2016-07-01,114.742
2693,Ship fare(4)(5)(6),2016-07-01,67.195
2694,Intracity transportation(4),2016-07-01,309.552
2695,Intracity mass transit(4)(12)(6),2016-07-01,122.59
2696,Recreation services(12),2016-07-01,115.895
2697,Video and audio services(12),2016-07-01,118.421
2698,Cable and satellite television and radio service(14),2016-07-01,442.505
2699,"Video discs and other media, including rental of video and audio(4)(5)",2016-07-01,74.318
2700,Video discs and other media(4)(5)(6),2016-07-01,40.539
2701,Rental of video or audio discs and other media(4)(5)(6),2016-07-01,125.155
2702,Pet services including veterinary(5),2016-07-01,234.796
2703,Pet services(4)(5)(6),2016-07-01,185.331
2704,Veterinarian services(5)(6),2016-07-01,245.687
2705,Photographers and film processing(4)(5),2016-07-01,125.261
2706,Photographer fees(4)(5)(6),2016-07-01,130.544
2707,Film processing(4)(5)(6),2016-07-01,123.425
2708,Other recreation services(5),2016-07-01,160.652
2709,Club dues and fees for participant sports and group exercises(4)(5),2016-07-01,132.198
2710,Admissions(4),2016-07-01,369.887
2711,"Admission to movies, theaters, and concerts(4)(5)(6)",2016-07-01,174.501
2712,Admission to sporting events(4)(5)(6),2016-07-01,219.448
2713,Fees for lessons or instructions(4)(9),2016-07-01,292.555
2714,Education and communication services(12),2016-07-01,110.754
2715,"Tuition, other school fees, and childcare",2016-07-01,704.999
2716,College tuition and fees,2016-07-01,802.771
2717,Elementary and high school tuition and fees,2016-07-01,772.823
2718,Child care and nursery school(13),2016-07-01,282.496
2719,Technical and business school tuition and fees(5),2016-07-01,237.786
2720,Postage and delivery services(5),2016-07-01,175.112
2721,Postage(4),2016-07-01,275.718
2722,Delivery services(5),2016-07-01,277.999
2723,Telephone services(4)(5),2016-07-01,98.94
2724,Wireless telephone services(4)(5),2016-07-01,54.848
2725,Land-line telephone services(4)(12),2016-07-01,114.023
2726,Internet services and electronic information providers(5),2016-07-01,76.955
2727,Other personal services(4)(12),2016-07-01,115.857
2728,Personal care services(4),2016-07-01,252.79
2729,Haircuts and other personal care services(4)(5),2016-07-01,154.243
2730,Miscellaneous personal services,2016-07-01,415.087
2731,Legal services(4)(9),2016-07-01,339.14
2732,Funeral expenses(4)(9),2016-07-01,319.693
2733,Laundry and dry cleaning services(4)(5),2016-07-01,161.149
2734,Apparel services other than laundry and dry cleaning(4)(5),2016-07-01,184.668
2735,Financial services(4)(9),2016-07-01,333.686
2736,Checking account and other bank services(4)(5)(6),2016-07-01,155.855
2737,Tax return preparation and other accounting fees(4)(5)(6),2016-07-01,228.381
2738,,2016-07-01,
2739,Special aggregate indexes,2016-07-01,
2740,,2016-07-01,
2741,All items less food,2016-07-01,239.548
2742,All items less shelter,2016-07-01,224.463
2743,All items less food and shelter,2016-07-01,218.418
2744,"All items less food, shelter, and energy",2016-07-01,224.944
2745,"All items less food, shelter, energy, and used cars and trucks",2016-07-01,229.686
2746,All items less medical care,2016-07-01,229.897
2747,All items less energy,2016-07-01,247.027
2748,Commodities,2016-07-01,179.389
2749,"Commodities less food, energy, and used cars and trucks",2016-07-01,145.382
2750,Commodities less food,2016-07-01,148.949
2751,Commodities less food and beverages,2016-07-01,145.734
2752,Services,2016-07-01,301.024
2753,Services less rent of shelter(16),2016-07-01,324.504
2754,Services less medical care services,2016-07-01,286.286
2755,Durables,2016-07-01,107.432
2756,Nondurables,2016-07-01,215.113
2757,Nondurables less food,2016-07-01,187.739
2758,Nondurables less food and beverages,2016-07-01,184.375
2759,"Nondurables less food, beverages, and apparel",2016-07-01,226.728
2760,Nondurables less food and apparel,2016-07-01,226.989
2761,Housing,2016-07-01,244.936
2762,Education and communication(5),2016-07-01,138.79
2763,Education(5),2016-07-01,246.478
2764,Communication(5),2016-07-01,79.156
2765,Information and information processing(5),2016-07-01,75.327
2766,"Information technology, hardware and services(18)",2016-07-01,7.767
2767,Recreation(5),2016-07-01,117.358
2768,Video and audio(5),2016-07-01,101.719
2769,"Pets, pet products and services(5)",2016-07-01,169.585
2770,Photography(5),2016-07-01,75.591
2771,Food and beverages,2016-07-01,247.267
2772,Domestically produced farm food,2016-07-01,246.356
2773,Other services,2016-07-01,346.557
2774,Apparel less footwear,2016-07-01,116.028
2775,Fuels and utilities,2016-07-01,233.713
2776,Household energy,2016-07-01,196.422
2777,Medical care,2016-07-01,464.164
2778,Transportation,2016-07-01,197.145
2779,Private transportation,2016-07-01,191.796
2780,New and used motor vehicles(5),2016-07-01,100.85
2781,Utilities and public transportation,2016-07-01,217.973
2782,Household furnishings and operations,2016-07-01,121.565
2783,Other goods and services,2016-07-01,423.439
2784,Personal care,2016-07-01,224.563
2785,,2016-07-01,
2786,All items,2016-08-01,240.849
2787,Food,2016-08-01,247.719
2788,Food at home,2016-08-01,238.088
2789,Cereals and bakery products,2016-08-01,273.104
2790,Cereals and cereal products,2016-08-01,231.15
2791,Flour and prepared flour mixes,2016-08-01,243.309
2792,Breakfast cereal(4),2016-08-01,225.685
2793,"Rice, pasta, cornmeal(4)",2016-08-01,240.393
2794,Rice(4)(5)(6),2016-08-01,162.944
2795,Bakery products(4),2016-08-01,296.908
2796,Bread(4)(5),2016-08-01,178.467
2797,White bread(4)(6),2016-08-01,321.117
2798,Bread other than white(4)(6),2016-08-01,348.761
2799,"Fresh biscuits, rolls, muffins(5)",2016-08-01,175.219
2800,"Cakes, cupcakes, and cookies",2016-08-01,279.188
2801,Cookies(6),2016-08-01,264.874
2802,Fresh cakes and cupcakes(4)(6),2016-08-01,299.266
2803,Other bakery products,2016-08-01,267.707
2804,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",2016-08-01,291.551
2805,"Crackers, bread, and cracker products(6)",2016-08-01,312.783
2806,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",2016-08-01,268.452
2807,"Meats, poultry, fish, and eggs",2016-08-01,246.547
2808,"Meats, poultry, and fish",2016-08-01,249.949
2809,Meats,2016-08-01,253.514
2810,Beef and veal,2016-08-01,302.478
2811,Uncooked ground beef(4),2016-08-01,268.296
2812,Uncooked beef roasts(4)(5),2016-08-01,223.755
2813,Uncooked beef steaks(5),2016-08-01,207.276
2814,Uncooked other beef and veal(4)(5),2016-08-01,229.307
2815,Pork,2016-08-01,214.591
2816,"Bacon, breakfast sausage, and related products(5)",2016-08-01,156.307
2817,Bacon and related products(6),2016-08-01,283.764
2818,Breakfast sausage and related products(5)(6),2016-08-01,145.556
2819,Ham,2016-08-01,207.932
2820,"Ham, excluding canned(6)",2016-08-01,232.786
2821,Pork chops(4),2016-08-01,194.413
2822,Other pork including roasts and picnics(5),2016-08-01,133.142
2823,Other meats,2016-08-01,222.373
2824,Frankfurters(6),2016-08-01,215.418
2825,Lunchmeats(5)(6),2016-08-01,145.335
2826,Lamb and organ meats(4)(6),2016-08-01,329.898
2827,Lamb and mutton(4)(5)(6),2016-08-01,175.227
2828,Poultry,2016-08-01,230.195
2829,Chicken(4)(5),2016-08-01,146.687
2830,Fresh whole chicken(4)(6),2016-08-01,244.443
2831,Fresh and frozen chicken parts(4)(6),2016-08-01,217.51
2832,Other poultry including turkey(5),2016-08-01,156.448
2833,Fish and seafood,2016-08-01,284.914
2834,Fresh fish and seafood(5),2016-08-01,176.138
2835,Processed fish and seafood(5),2016-08-01,142.922
2836,Shelf stable fish and seafood(4)(6),2016-08-01,199.613
2837,Frozen fish and seafood(6),2016-08-01,301.61
2838,Eggs,2016-08-01,202.352
2839,Dairy and related products,2016-08-01,215.506
2840,Milk(4)(5),2016-08-01,138.747
2841,Fresh whole milk(6),2016-08-01,200.104
2842,Fresh milk other than whole(5)(6),2016-08-01,141.922
2843,Cheese and related products,2016-08-01,226.399
2844,Ice cream and related products,2016-08-01,215.878
2845,Other dairy and related products(4)(5),2016-08-01,146.282
2846,Fruits and vegetables,2016-08-01,292.156
2847,Fresh fruits and vegetables,2016-08-01,335.354
2848,Fresh fruits,2016-08-01,354.578
2849,Apples,2016-08-01,373.911
2850,Bananas(4),2016-08-01,196.862
2851,Citrus fruits(5),2016-08-01,256.301
2852,"Oranges, including tangerines(6)",2016-08-01,528.785
2853,Other fresh fruits(5),2016-08-01,108.97
2854,Fresh vegetables,2016-08-01,313.966
2855,Potatoes,2016-08-01,346.41
2856,Lettuce,2016-08-01,284.397
2857,Tomatoes(4),2016-08-01,312.826
2858,Other fresh vegetables,2016-08-01,316.752
2859,Processed fruits and vegetables(5),2016-08-01,158.382
2860,Canned fruits and vegetables(5),2016-08-01,162.967
2861,Canned fruits(5)(6),2016-08-01,158.835
2862,Canned vegetables(5)(6),2016-08-01,170.725
2863,Frozen fruits and vegetables(5),2016-08-01,149.574
2864,Frozen vegetables(6),2016-08-01,203.976
2865,Other processed fruits and vegetables including dried(5),2016-08-01,159.12
2866,"Dried beans, peas, and lentils(4)(5)(6)",2016-08-01,200.181
2867,Nonalcoholic beverages and beverage materials,2016-08-01,167.044
2868,Juices and nonalcoholic drinks(5),2016-08-01,128.401
2869,Carbonated drinks,2016-08-01,160.725
2870,Frozen noncarbonated juices and drinks(4)(5),2016-08-01,174.499
2871,Nonfrozen noncarbonated juices and drinks(5),2016-08-01,117.3
2872,Beverage materials including coffee and tea(5),2016-08-01,118.324
2873,Coffee,2016-08-01,198.872
2874,Roasted coffee(6),2016-08-01,207.147
2875,Instant and freeze dried coffee(4)(6),2016-08-01,199.82
2876,Other beverage materials including tea(5),2016-08-01,128.952
2877,Other food at home,2016-08-01,209.761
2878,Sugar and sweets(4),2016-08-01,215.865
2879,Sugar and artificial sweeteners,2016-08-01,190.793
2880,Candy and chewing gum(4)(5),2016-08-01,145.329
2881,Other sweets(5),2016-08-01,152.515
2882,Fats and oils,2016-08-01,226.142
2883,Butter and margarine(5),2016-08-01,204.045
2884,Butter(6),2016-08-01,239.037
2885,Margarine(6),2016-08-01,298.483
2886,Salad dressing(5),2016-08-01,128.9
2887,Other fats and oils including peanut butter(5),2016-08-01,156.476
2888,Peanut butter(4)(5)(6),2016-08-01,155.253
2889,Other foods,2016-08-01,224.296
2890,Soups,2016-08-01,246.687
2891,Frozen and freeze dried prepared foods(4),2016-08-01,168.973
2892,Snacks(4),2016-08-01,253.682
2893,"Spices, seasonings, condiments, sauces",2016-08-01,238.424
2894,Salt and other seasonings and spices(5)(6),2016-08-01,152.68
2895,"Olives, pickles, relishes(4)(5)(6)",2016-08-01,136.367
2896,Sauces and gravies(5)(6),2016-08-01,135.169
2897,Other condiments(6),2016-08-01,282.669
2898,Baby food(4)(5),2016-08-01,155.715
2899,Other miscellaneous foods(4)(5),2016-08-01,131.169
2900,Prepared salads(4)(7)(6),2016-08-01,121.594
2901,Food away from home(4),2016-08-01,263.649
2902,Full service meals and snacks(4)(5),2016-08-01,163.824
2903,Limited service meals and snacks(4)(5),2016-08-01,168.254
2904,Food at employee sites and schools(5),2016-08-01,170.447
2905,Food at elementary and secondary schools(4)(8)(6),2016-08-01,142.794
2906,Food from vending machines and mobile vendors(4)(5),2016-08-01,151.417
2907,Other food away from home(4)(5),2016-08-01,182.957
2908,,2016-08-01,
2909,Energy,2016-08-01,193.524
2910,Energy commodities,2016-08-01,193.119
2911,Fuel oil and other fuels,2016-08-01,221.327
2912,Fuel oil(4),2016-08-01,207.143
2913,"Propane, kerosene, and firewood(9)",2016-08-01,285.052
2914,Motor fuel,2016-08-01,190.209
2915,Gasoline (all types),2016-08-01,189.375
2916,"Gasoline, unleaded regular(6)",2016-08-01,185.352
2917,"Gasoline, unleaded midgrade(10)(6)",2016-08-01,206.065
2918,"Gasoline, unleaded premium(6)",2016-08-01,201.38
2919,Other motor fuels(5),2016-08-01,169.732
2920,Energy services(11),2016-08-01,202.521
2921,Electricity(11),2016-08-01,214.222
2922,Utility (piped) gas service(11),2016-08-01,164.715
2923,,2016-08-01,
2924,All items less food and energy,2016-08-01,248.278
2925,Commodities less food and energy commodities,2016-08-01,145.14
2926,Household furnishings and supplies(12),2016-08-01,91.094
2927,Window and floor coverings and other linens(4)(5),2016-08-01,59.705
2928,Floor coverings(4)(5),2016-08-01,110.717
2929,Window coverings(4)(5),2016-08-01,67.974
2930,Other linens(4)(5),2016-08-01,46.352
2931,Furniture and bedding(4),2016-08-01,110.208
2932,Bedroom furniture(4),2016-08-01,128.46
2933,"Living room, kitchen, and dining room furniture(4)(5)",2016-08-01,83.406
2934,Other furniture(5),2016-08-01,68.916
2935,Infants' furniture(4)(8)(6),2016-08-01,
2936,Appliances(5),2016-08-01,76.254
2937,Major appliances(5),2016-08-01,81.542
2938,Laundry equipment(6),2016-08-01,90.269
2939,Other appliances(4)(5),2016-08-01,66.427
2940,Other household equipment and furnishings(5),2016-08-01,56.609
2941,"Clocks, lamps, and decorator items(4)",2016-08-01,44.616
2942,Indoor plants and flowers(13),2016-08-01,124.239
2943,Dishes and flatware(4)(5),2016-08-01,53.924
2944,Nonelectric cookware and tableware(5),2016-08-01,88.578
2945,"Tools, hardware, outdoor equipment and supplies(5)",2016-08-01,89.76
2946,"Tools, hardware and supplies(4)(5)",2016-08-01,97.941
2947,Outdoor equipment and supplies(5),2016-08-01,85.875
2948,Housekeeping supplies(4),2016-08-01,185.938
2949,Household cleaning products(5),2016-08-01,119.058
2950,Household paper products(4)(5),2016-08-01,169.236
2951,Miscellaneous household products(4)(5),2016-08-01,117.198
2952,Apparel,2016-08-01,124.871
2953,Men's and boys' apparel,2016-08-01,118.765
2954,Men's apparel,2016-08-01,123.42
2955,"Men's suits, sport coats, and outerwear",2016-08-01,115.503
2956,Men's furnishings,2016-08-01,155.325
2957,Men's shirts and sweaters(5),2016-08-01,78.654
2958,Men's pants and shorts,2016-08-01,120.656
2959,Boys' apparel,2016-08-01,100.884
2960,Women's and girls' apparel,2016-08-01,108.215
2961,Women's apparel,2016-08-01,111.795
2962,Women's outerwear,2016-08-01,108.939
2963,Women's dresses,2016-08-01,116.181
2964,Women's suits and separates(5),2016-08-01,79.172
2965,"Women's underwear, nightwear, sportswear and accessories(5)",2016-08-01,104.682
2966,Girls' apparel,2016-08-01,91.522
2967,Footwear,2016-08-01,136.768
2968,Men's footwear(4),2016-08-01,137.197
2969,Boys' and girls' footwear,2016-08-01,152.164
2970,Women's footwear,2016-08-01,128.54
2971,Infants' and toddlers' apparel,2016-08-01,116.042
2972,Jewelry and watches(9),2016-08-01,175.444
2973,Watches(4)(9),2016-08-01,131.885
2974,Jewelry(9),2016-08-01,184.447
2975,Transportation commodities less motor fuel(12),2016-08-01,105.84
2976,New vehicles,2016-08-01,146.713
2977,New cars and trucks(5)(6),2016-08-01,101.653
2978,New cars(6),2016-08-01,142.827
2979,New trucks(14)(6),2016-08-01,155.771
2980,Used cars and trucks,2016-08-01,144.858
2981,Motor vehicle parts and equipment(4),2016-08-01,143.676
2982,Tires(4),2016-08-01,125.366
2983,Vehicle accessories other than tires(4)(5),2016-08-01,166.832
2984,Vehicle parts and equipment other than tires(4)(6),2016-08-01,157.641
2985,"Motor oil, coolant, and fluids(4)(6)",2016-08-01,369.774
2986,Medical care commodities,2016-08-01,372.106
2987,Medicinal drugs(4)(12),2016-08-01,121.776
2988,Prescription drugs,2016-08-01,512.061
2989,Nonprescription drugs(4)(12),2016-08-01,96.51
2990,Medical equipment and supplies(4)(12),2016-08-01,99.609
2991,Recreation commodities(12),2016-08-01,85.49
2992,Video and audio products(12),2016-08-01,53.175
2993,Televisions,2016-08-01,2.634
2994,Other video equipment(5),2016-08-01,10.334
2995,Audio equipment,2016-08-01,33.851
2996,"Audio discs, tapes and other media(4)(5)",2016-08-01,83.615
2997,Pets and pet products(4),2016-08-01,198.518
2998,Pet food(4)(5)(6),2016-08-01,152.894
2999,"Purchase of pets, pet supplies, accessories(4)(5)(6)",2016-08-01,113.535
3000,Sporting goods(4),2016-08-01,112.873
3001,Sports vehicles including bicycles(4),2016-08-01,146.865
3002,Sports equipment,2016-08-01,83.612
3003,Photographic equipment and supplies,2016-08-01,55.457
3004,Film and photographic supplies(4)(5)(6),2016-08-01,126.877
3005,Photographic equipment(5)(6),2016-08-01,22.782
3006,Recreational reading materials(4),2016-08-01,241.067
3007,Newspapers and magazines(4)(5),2016-08-01,164.284
3008,Recreational books(4)(5),2016-08-01,100.823
3009,Other recreational goods(5),2016-08-01,43.581
3010,Toys,2016-08-01,40.648
3011,"Toys, games, hobbies and playground equipment(5)(6)",2016-08-01,49.483
3012,"Sewing machines, fabric and supplies(4)(5)",2016-08-01,91.48
